instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
881,Me First and the Gimme Gimmes,Mona Lisa,65N9abRNej5yT3nuE2jEcE,28,0.0122,0.321,170360.0,0.541,0.0,C,0.0785,-6.891,Major,0.047,?,4-Apr,0.286,Ska
882,Bersuit Vergarabat,Sr. Cobranza,1hWYT0w2R0J19rlVkiez7X,57,0.0467,0.762,259813.0,0.776,0.0,F#,0.0412,-4.975,Minor,0.0583,96.06,4-Apr,0.581,Ska
883,empty_field,El Ritual De La Banana,5zr3mpLwwj1lKRC0ywtLhT,34,0.000165,0.578,219960.0,0.817,0.0225,D#,0.055,-13.223,Major,0.0302,?,4-Apr,0.982,Ska
884,The Aquabats!,All My Money!,0ymhUnNSuTEdKCRYEVpWOS,19,0.00703,0.644,168773.0,0.883,0.0,D,0.298,-5.425,Minor,0.045,145.012,4-Apr,0.953,Ska
885,NOFX,The Death of John Smith,6TGapnqEUkkSBanKyn5qYy,26,0.00281,0.31,231000.0,0.95,1.12e-06,A,0.348,-8.942,Minor,0.102,164.785,4-Apr,0.604,Ska
886,Panteon Rococo,Nunca Fue,30bQxViotttoZ7x2iUP2L9,41,0.328,0.629,217853.0,0.936,0.0,G,0.113,-3.469,Minor,0.0901,?,4-Apr,0.599,Ska
887,"Lee ""Scratch"" Perry",Enter the Dragon,0tkmYNfaEaH9HpR59ApRtE,26,0.0559,0.849,191588.01073389917,0.548,0.193,G#,0.333,-11.441,Minor,0.151,97.616,4-Apr,0.208,Ska
888,The Vandals,Flowers Are Pretty,5h6rPA6nTO3TvP1sauHlNG,38,0.00133,0.532,197240.0,0.944,7.09e-05,E,0.238,-4.0,Major,0.0592,100.445,4-Apr,0.695,Ska
889,"Lee ""Scratch"" Perry",The Upsetter,3OyMMEBmp23N79jkH2gcpT,36,0.635,0.874,185333.0,0.451,0.311,C#,0.0937,-8.673,Major,0.061,78.335,4-Apr,0.616,Ska
890,Against Me!,Those Anarcho Punks Are Mysterious...,6illsnZ2rn1lCzXY9gBC28,37,0.0559,0.562,144407.0,0.751,4.16e-06,F#,0.113,-6.729,Minor,0.0757,89.817,4-Apr,0.735,Ska
891,Soda Stereo,En El Séptimo Día - Remasterizado 2007,2ZltjIqztEpZtafc8w0I9t,46,1.48e-05,0.483,297440.0,0.848,0.0248,E,0.985,-6.17,Major,0.033,?,1-Apr,0.612,Ska
892,Cherry Poppin' Daddies,Irish Whiskey,0fqaoia0cv8p94JLkTsTj9,14,0.00271,0.492,213467.0,0.967,1.71e-06,D#,0.308,-4.456,Major,0.118,136.051,4-Apr,0.58,Ska
893,Tsunami Bomb,Headlights On A Hand Grenade,3CCf4QWbFngXoIO1cLTj1L,21,0.000247,0.548,191588.01073389917,0.747,0.442,D,0.247,-5.092,Major,0.0293,98.72,4-Apr,0.53,Ska
894,Bomb the Music Industry!,Everybody That You Love,5AO2fQQ3mdlU3wf3NO8vWn,29,0.0156,0.506,199279.0,0.947,0.0,C,0.662,-5.116,Major,0.0852,104.005,4-Apr,0.412,Ska
895,The Bouncing Souls,Lifetime,7Jd3almoehzurMOYuy2eIE,27,8.49e-05,0.314,202760.0,0.924,5.4e-05,C,0.172,-4.929,Major,0.0425,107.932,3-Apr,0.499,Ska
896,John Holt,Riding for a Fall,61N3CssJfDd8d4JJlGtqGL,41,0.216,0.78,191588.01073389917,0.69,0.0317,E,0.206,-5.482,Minor,0.0951,140.489,4-Apr,0.673,Ska
897,empty_field,When I Get Out,1soD3e2PQYReYdcrrZTu9J,30,0.000162,0.559,191547.0,0.878,2.48e-06,B,0.225,-4.593,Major,0.0629,100.965,4-Apr,0.766,Ska
898,Jimmy Cliff,Sitting In Limbo,6EsEMJIQBpBU3ev1MKzhSE,36,0.517,0.586,191588.01073389917,0.577,0.0,D,0.235,-11.144,Major,0.0723,164.099,4-Apr,0.777,Ska
899,Black Flag,Wound Up,61w1Ry5X8UUsbNoPG7zRP1,33,0.0603,0.238,263333.0,0.843,0.529,E,0.338,-14.138,Major,0.0767,?,4-Apr,0.223,Ska
900,Mad Caddies,Airplane,2kz7oIXHPZTAjZA5yprae4,26,0.00461,0.568,191588.01073389917,0.916,0.0,E,0.128,-4.646,Minor,0.0554,166.92,4-Apr,0.914,Ska
901,The Interrupters,She's Kerosene,7Dd1v8u05vTL3py8d1a5ZA,65,0.043,0.577,170453.0,0.936,1.74e-05,B,0.413,-2.924,Minor,0.078,168.879,4-Apr,0.899,Ska
902,Catch 22,Bad Party,7FIEmQwR0QlYAsesbRWBAs,20,0.00547,0.436,191588.01073389917,0.927,0.0,G,0.222,-6.859,Major,0.136,92.397,4-Apr,0.179,Ska
903,Strike Anywhere,Chalk Line,4uGJVr61OZDzTCN6qB511R,25,0.57,0.621,258960.0,0.423,0.0,A,0.14,-8.867,Minor,0.0284,132.54,4-Apr,0.489,Ska
904,empty_field,Police Truck,6F0iYqQ295XggfVisAtuwq,54,0.0627,0.207,191588.01073389917,0.967,6.32e-05,E,0.504,-5.381,Major,0.0982,202.423,4-Apr,0.598,Ska
905,Less Than Jake,Fraction,2nFKvPSezlrhRWY8aEgPDj,23,0.0123,0.505,191588.01073389917,0.973,0.0,G,0.0886,-3.504,Major,0.0551,131.41,4-Apr,0.557,Ska
906,Propagandhi,Failed Imagineer,5VG4VvKGp6NoBC8nFTtt84,45,0.00415,0.236,131160.0,0.976,4.15e-06,G#,0.18,-3.482,Major,0.147,172.713,4-Apr,0.266,Ska
907,Reel Big Fish,All I Want Is More,1I5u1En4ykKcTazfRcO6gp,31,0.00665,0.427,183507.0,0.767,0.00029,A,0.0618,-7.503,Major,0.0664,145.886,4-Apr,0.792,Ska
908,Reel Big Fish,Will The Revolution Come,177wyRlHATVgDfSKppSP9W,17,0.407,0.787,142773.0,0.695,1.22e-06,B,0.104,-4.545,Major,0.0825,85.023,4-Apr,0.942,Ska
909,The Interrupters,So Wrong,1qXCaslbn9WjPrLxlajkyr,47,0.00852,0.368,191588.01073389917,0.979,5.77e-06,E,0.331,-2.925,Major,0.09,172.035,4-Apr,0.413,Ska
910,empty_field,Can Can,7MOQrtXMNImAq5TrPZzC0w,36,0.458,0.734,170693.0,0.76,0.741,B,0.362,-7.426,Major,0.036,157.173,4-Apr,0.913,Ska
911,Descendents,Thank You,7oPP58YGFX5pR3iv07K819,33,0.000346,0.177,191588.01073389917,0.997,0.0139,C,0.293,-5.911,Major,0.116,103.629,4-Apr,0.147,Ska
912,The Aggrolites,You Got 5,4EdHQRJ69KCbd2eLXbY0VA,17,0.267,0.711,191588.01073389917,0.584,0.0527,F,0.608,-7.758,Major,0.064,82.607,4-Apr,0.9,Ska
913,Leftöver Crack,Operation: M.O.V.E.,1IJtIK4InJREGkzonJeekr,26,0.108,0.283,350065.0,0.817,0.198,A,0.12,-6.772,Minor,0.0643,?,4-Apr,0.0904,Ska
914,empty_field,Sola,4DZmrlN1EGm5j10dVWxKII,43,0.72,0.612,203027.0,0.576,0.227,G,0.0628,-8.031,Major,0.0395,79.467,4-Apr,0.849,Ska
915,Lagwagon,Give It Back,7BgFkKXIxv96EALb7NrnhQ,25,0.00094,0.418,191588.01073389917,0.877,1.75e-05,A,0.0743,-5.982,Minor,0.0418,115.986,4-Apr,0.845,Ska
916,The English Beat,Here We Go Love,2nJQ3hv5amBAO9jUkUn7yc,19,0.0162,0.511,191588.01073389917,0.946,0.000197,G,0.0957,-4.515,Major,0.0636,177.95,4-Apr,0.889,Ska
917,The Interrupters,Haven't Seen The Last Of Me,63r0zgb1q1a0N5HNKAn3Po,38,0.0907,0.564,135280.0,0.992,8.73e-06,C#,0.365,-0.379,Minor,0.0839,167.921,4-Apr,0.911,Ska
918,Guttermouth,Contribution,7za0yCRrN1el84QKTARDQK,25,2.97e-05,0.611,138533.0,0.99,0.0,E,0.176,-2.72,Major,0.0713,114.012,4-Apr,0.775,Ska
919,Reel Big Fish,Mama We're All Crazy Now,3EmsKd2oWEN2DjhCX2YNL4,21,0.191,0.468,137560.0,0.95,0.0,G,0.759,-3.156,Major,0.247,185.061,4-Apr,0.79,Ska
920,Delroy Wilson,Better Must Come,72Q94I0gbEuHDYwLxW1Tbg,49,0.00356,0.672,163920.0,0.589,8.11e-05,A,0.309,-7.011,Major,0.104,73.489,4-Apr,0.928,Ska
921,The Specials,"Rat Race - BBC in Concert: Live at Paris Theatre, 15 December 1979",3wL3EZnRzsxA8DfdtFmwNO,26,0.0616,0.389,191588.01073389917,0.881,0.0,C#,0.382,-5.46,Minor,0.128,150.474,4-Apr,0.652,Ska
922,empty_field,Do The Reggay,0oaSkcIh1fQz8tNtbsJueO,32,0.541,0.698,196933.0,0.407,0.891,G,0.0712,-13.948,Major,0.0787,145.657,4-Apr,0.778,Ska
923,Reel Big Fish,Big Fuckin' Star,6KEtDWKIZizP4V6eCPnNK9,12,0.0796,0.511,192427.0,0.56,0.00441,D,0.096,-11.188,Major,0.0887,120.89,4-Apr,0.71,Ska
924,Against Me!,Osama Bin Laden As the Crucified Christ,7vqUr6K2Js9Paq4kdNSOm6,34,0.000181,0.384,177813.0,0.96,0.377,A,0.371,-3.183,Major,0.0791,151.386,4-Apr,0.475,Ska
925,Leftöver Crack,Land Down Under,1vsMCtTuEdPjxjurFceGIQ,28,5.35e-05,0.659,187881.0,0.944,0.416,G,0.351,-7.131,Major,0.0766,110.02,4-Apr,0.635,Ska
926,Be Like Max,The Boss Is Stealing,1UXiFFNIB3KQuV2gzBFzLZ,20,0.0254,0.534,110067.0,0.994,0.0,G,0.176,-3.886,Major,0.19,102.95,4-Apr,0.259,Ska
927,empty_field,Dead Hands,4MZvl1iz9yQdh2hl48ss75,20,5.01e-06,0.419,191588.01073389917,0.938,0.333,A#,0.131,-3.707,Minor,0.0887,100.423,4-Apr,0.598,Ska
928,Mad Caddies,Without You,5MdvWZrQnZtU8TdGtRxKjG,33,0.00114,0.719,187560.0,0.848,0.0,C#,0.162,-5.018,Major,0.0363,139.942,4-Apr,0.653,Ska
929,The Bouncing Souls,Gasoline,1UGneXbnhC3cZ5YydWVnat,32,0.000896,0.283,243200.0,0.942,1.06e-05,C,0.372,-3.619,Major,0.0863,175.96,4-Apr,0.261,Ska
930,empty_field,Anyone But You,2slzcN7IPgBboettCfJCQT,15,0.000204,0.554,182667.0,0.916,0.0,F#,0.183,-4.55,Major,0.0419,101.978,4-Apr,0.692,Ska
931,No Use For A Name,Apparition,5wXh35KIq49zqMHcNByCSI,24,0.00263,0.521,198747.0,0.837,7.54e-05,A,0.114,-6.359,Major,0.0285,141.988,4-Apr,0.323,Ska
932,The Flatliners,I Am Abandoned,2nMeGsu6Lw9FQFzfjK5uiM,21,3.21e-05,0.448,191588.01073389917,0.958,0.2,D,0.163,-2.634,Minor,0.0493,118.02,4-Apr,0.436,Ska
933,empty_field,I Wish I Had A Date,7Jm8SSW6v98g6UsQWD3i3t,16,0.0813,0.83,120867.0,0.674,1.4e-06,B,0.0152,-8.161,Major,0.0661,105.218,4-Apr,0.875,Ska
934,Descendents,Hope,1a6c514MCwgb6a3xZ5hLc8,55,0.00169,0.506,120360.0,0.903,0.0,D,0.336,-8.898,Major,0.0455,117.229,4-Apr,0.781,Ska
935,The Flatliners,Shithawks,6L6bYryIY36a32KDToM7M2,30,4.3e-05,0.378,191588.01073389917,0.995,3.75e-05,G#,0.431,-2.845,Minor,0.149,157.486,4-Apr,0.507,Ska
936,The Suicide Machines,Did You Ever Get A Feeling of Dread?,2vgoYDppKGlHBxYdvmSuIK,25,0.047,0.691,99867.0,0.976,0.0,A#,0.225,-2.284,Major,0.0437,104.841,4-Apr,0.957,Ska
937,Teenage Bottlerocket,Opportunity,2oiI1ncD4xucCR5e4JHlY7,20,0.000621,0.285,167453.0,0.962,0.0,D,0.0689,-3.786,Major,0.0496,180.514,4-Apr,0.67,Ska
938,The Lawrence Arms,Necrotism: Decanting the Insalubrious (Cyborg Midnight) Party 7,290Av57iWVrWmTpwYY56MA,25,0.00113,0.561,109760.0,0.933,2.47e-06,A,0.158,-6.097,Minor,0.101,133.946,4-Apr,0.548,Ska
939,The Flatliners,Unconditional Love,1i8zwOUdURQlH4Xx0kG2MP,32,0.000315,0.442,230173.0,0.561,0.224,A,0.0926,-6.69,Major,0.032,?,4-Apr,0.207,Ska
940,empty_field,New Version Of You - (Skacoustic),4KCJKTvuCRCoevAIk47ULQ,19,0.207,0.415,202627.0,0.652,0.0,A,0.0433,-3.106,Major,0.044,172.891,4-Apr,0.962,Ska
941,empty_field,Seven Thirty Seven / Shoe Glue,0kiXxvKRXso1ZxRY2rin5n,14,0.0349,0.34,272107.0,0.984,0.173,A,0.12,-6.714,Major,0.0624,?,4-Apr,0.583,Ska
942,Bad Manners,Hey Little Girl,4m3uMuu1gYYjZPtZvTOe6t,23,0.148,0.598,219627.0,0.862,0.00144,F,0.253,-6.973,Major,0.0368,146.492,4-Apr,0.862,Ska
943,Authority Zero,Reconciliation,0xMJOvSZMdX2XZykir78Cp,28,0.000714,0.425,127987.0,0.984,0.0226,A#,0.349,-2.775,Minor,0.117,179.096,4-Apr,0.657,Ska
944,The Style Council,"Internationalists - Live at Live Aid, Wembley Stadium, 13th July 1985",34sEHgvpf1gE9e6Q3tUStj,31,0.251,0.443,186874.0,0.994,0.00582,F,0.972,-4.406,Major,0.157,151.521,4-Apr,0.374,Ska
945,Goldfinger,Say It Out Loud,3dpKBBD2m9btIEq371xDOO,37,0.00237,0.551,204065.0,0.94,0.0,G,0.192,-3.748,Major,0.129,?,4-Apr,0.49,Ska
946,Biquini Cavadão,Dani,0v1p6H03NUVHhOu3nXD7GC,48,0.184,0.684,172827.0,0.834,1e-05,G,0.951,-7.224,Major,0.0311,100.015,4-Apr,0.778,Ska
947,La Resistencia,No Te Enfades,0I7OI3V4iA81LPLShnLEVO,17,0.0678,0.387,188560.0,0.981,5.4e-06,G,0.156,-3.538,Major,0.101,119.417,4-Apr,0.667,Ska
948,Bomb the Music Industry!,Campaign For A Better Weekend,1gSP2PYlWu3429ySMUjc8s,31,0.472,0.203,294479.0,0.701,0.126,D,0.601,-7.804,Major,0.0638,141.918,4-Apr,0.32,Ska
949,Kill Lincoln,I'm Getting Too Old for This Shit,6l4r2e372dVpOKk3QS1VJf,20,0.00474,0.526,240074.0,0.993,0.000178,B,0.335,-2.994,Major,0.068,108.197,4-Apr,0.802,Ska
950,Big D and the Kids Table,Try Out Your Voice,5OLmZozWR5KcEitSgkxf8A,19,0.0128,0.779,169800.0,0.757,0.0,G,0.238,-4.753,Major,0.0342,112.055,4-Apr,0.668,Ska
951,Less Than Jake,Settling Son,7ksaHUisdk7XXRzUi5p3rw,16,0.00127,0.306,191588.01073389917,0.951,1.95e-05,A,0.0853,-4.982,Major,0.163,188.75,4-Apr,0.632,Ska
952,empty_field,Mambo/Ska No.8,5BK1zS0Ihsa7vxbjZCncWb,23,0.0397,0.592,128200.0,0.702,0.824,C,0.108,-9.158,Major,0.039,172.713,4-Apr,0.885,Ska
953,Me First and the Gimme Gimmes,All My Loving,50o9gFkzJLXSQvSAeAmehv,21,0.00185,0.475,116467.0,0.945,1.96e-06,E,0.138,-4.873,Major,0.0576,107.642,4-Apr,0.664,Ska
954,Hub City Stompers,Chatterbox,4LwOrnuxJwR7C5Sw4liY4Z,16,0.00815,0.608,225867.0,0.91,0.000265,G#,0.253,-3.563,Major,0.104,113.278,4-Apr,0.844,Ska
955,Reel Big Fish,Everything Sucks - (Skacoustic),5MMLS3xm12D7N26xlfFApr,22,0.183,0.617,179880.0,0.702,0.0,F,0.249,-3.181,Major,0.0966,?,4-Apr,0.961,Ska
956,Lars Frederiksen and the Bastards,Bastards,3IJCSQoLF4YzPAKaxq2JLb,36,5.33e-05,0.434,101360.0,0.985,1.28e-05,G,0.414,-4.048,Major,0.176,99.806,4-Apr,0.528,Ska
957,Lagwagon,Gun In Your Hand,3ntrdR24dLkKrzSGRv1FlH,32,0.03,0.34,122907.0,0.964,0.0,D,0.429,-3.964,Major,0.108,?,4-Apr,0.63,Ska
958,empty_field,You Made Me So Very Happy,4Jn9QEd4nKFPqeCdL4TsZM,43,0.373,0.672,173440.0,0.428,3.48e-05,G,0.0746,-10.38,Major,0.258,?,4-Apr,0.539,Ska
959,Left Alone,Black Derby Jacket,5G0Wt4pAgMmXWzVFqchBHL,29,0.000136,0.606,186005.0,0.948,5.45e-06,G,0.202,-3.211,Major,0.029,135.027,4-Apr,0.913,Ska
960,empty_field,A Minor Point,2wjUYscKJuFQa6sN1CYW4o,23,0.0279,0.525,134520.0,0.912,0.0,G,0.298,-5.464,Major,0.154,95.751,4-Apr,0.795,Ska
961,empty_field,Jimmy Jack,5u5F7qLDvZjBSktaDp4HxB,26,0.355,0.82,166453.0,0.663,0.151,F,0.0736,-5.657,Major,0.0728,94.957,4-Apr,0.924,Ska
962,Bomb the Music Industry!,The Shit That You Hate,6pRPoKyrZ2VNlgpvU6wwNB,26,0.102,0.513,191588.01073389917,0.274,0.0,F,0.316,-9.663,Major,0.0319,99.959,3-Apr,0.359,Ska
963,empty_field,Don't Turn Away,0A3ePIlqgEXdXmHjEW2ztV,31,0.00451,0.534,168266.0,0.887,0.0,G,0.133,-8.054,Major,0.0465,125.049,4-Apr,0.71,Ska
964,Dead Kennedys,Kinky Sex Makes the World Go 'Round,77GJz1FIKgjIp9KtnGc8Fl,30,0.636,0.404,191588.01073389917,0.876,0.0,B,0.155,-9.461,Minor,0.355,?,3-Apr,0.167,Ska
965,Operation Ivy,Caution,4nrMpZVdy0wb13m2jNMJ3c,35,0.0338,0.262,88133.0,0.979,0.00837,C,0.191,-4.231,Major,0.0765,181.2,4-Apr,0.797,Ska
966,The Mighty Mighty Bosstones,The Bartender's Song,2m358h2IMkwHv63OKJhP2Z,18,0.000745,0.388,136827.0,0.91,7.66e-05,A,0.0712,-9.574,Major,0.0708,?,4-Apr,0.719,Ska
967,empty_field,Secuencia Inicial - Remasterizado 2007,6VZG7hZAxfxhDmsoLki6Kc,44,9.18e-05,0.459,206427.0,0.899,0.194,E,0.412,-6.867,Minor,0.0461,132.943,4-Apr,0.25,Ska
968,The Mighty Mighty Bosstones,Don't Know How To Party,1aSrkCqgVnpRxa5Uy9QV1w,25,0.01,0.363,194533.0,0.883,0.0125,D,0.102,-7.264,Major,0.0999,108.882,4-Apr,0.754,Ska
969,Strung Out,No Apologies,5ZN8rZBcZKqGFcAD8er941,27,2.59e-05,0.371,200181.0,0.942,2.54e-06,G#,0.268,-3.746,Major,0.176,194.053,4-Apr,0.653,Ska
970,The Aggrolites,Feelin' Alright,0K9M8lTTUjtnJj6s3pE82I,28,0.103,0.891,240640.0,0.575,0.0,B,0.174,-6.286,Minor,0.107,99.108,4-Apr,0.847,Ska
971,empty_field,Don't Push - Live At The Palace/1995,1X4Ntw6Lbaa1ACgilCqMpr,37,0.0374,0.62,191588.01073389917,0.808,5.58e-05,G,0.161,-5.673,Major,0.189,93.787,4-Apr,0.546,Ska
972,The Mighty Mighty Bosstones,Awfully Quiet,61YFsOR4RO3xpmovcV5UuI,24,0.126,0.428,188467.0,0.88,4.07e-05,G,0.344,-9.548,Major,0.0633,125.543,4-Apr,0.88,Ska
973,Los Auténticos Decadentes,Pachuco - En Vivo en el Foro Sol - 17.11.17,0quotTvoMA1C9uVmU6rmkL,50,0.00758,0.377,236930.0,0.94,0.000547,D,0.137,-5.803,Major,0.0798,?,4-Apr,0.178,Ska
974,Black Flag,Nervous Breakdown,6nTeQGE4xXarl892zLDSuq,51,0.524,0.401,129173.0,0.907,0.0,B,0.48,-11.422,Minor,0.0679,90.302,4-Apr,0.317,Ska
975,Tim Timebomb,Children's Bread,7BTbPNkg0WO8HFVSqf6US5,23,0.0286,0.436,206006.0,0.948,7.22e-05,F,0.652,-2.937,Major,0.0598,169.859,4-Apr,0.721,Ska
976,empty_field,Pool Shark - Original,0cEkKU1yLAiBRa8lai4AFi,26,6.05e-05,0.261,59533.0,0.919,0.883,A,0.308,-8.176,Major,0.1,131.257,4-Apr,0.223,Ska
977,Strung Out,Matchbook,66AJLl5ZHVS8M8ajtJ7uG9,37,0.149,0.306,292243.0,0.795,0.0,E,0.147,-6.68,Major,0.038,86.574,4-Apr,0.554,Ska
978,empty_field,Cricket,3l4cnZdtNbVZgV3ICYh1Ni,21,0.773,0.742,219027.0,0.258,2.37e-06,D,0.132,-12.48,Major,0.0332,115.882,4-Apr,0.69,Ska
979,John Holt,Help Me Make It Through the Night,5xGSJpiaTlId1EjPxaWS4t,48,0.242,0.608,185640.0,0.55,0.00253,E,0.226,-9.272,Major,0.047,79.215,4-Apr,0.938,Ska
980,Maldita Vecindad Y Los Hijos Del 5to. Patio,Kumbala - Remasterizado,7zwlErmsAGAGvMc9b8SMcK,44,0.0821,0.726,191588.01073389917,0.487,0.0193,E,0.0849,-7.737,Minor,0.0276,120.49,4-Apr,0.482,Ska
981,Bomb the Music Industry!,This is a Singalong,0TtFEHcOhEmipYMOFn65GO,15,0.00203,0.405,221293.0,0.894,0.000198,C,0.396,-4.556,Major,0.0758,?,4-Apr,0.513,Ska
982,empty_field,Nazi White Trash,1WhMVMvqpqa5IFPlVMAnEX,37,0.00213,0.373,191588.01073389917,0.985,0.0024,E,0.438,-5.965,Major,0.305,?,4-Apr,0.0929,Ska
983,Lars Frederiksen and the Bastards,Gods Of War,6LS6pltO7YBgjwNVhxMwtp,21,0.00167,0.342,55293.0,0.987,0.0,D,0.127,-3.189,Major,0.143,163.745,4-Apr,0.679,Ska
984,Less Than Jake,Portrait Of A Cigarette Smoker At 19,2Z8SpRWDcWCrRBBoX6z80Z,27,0.00236,0.455,196240.0,0.981,0.0,G,0.103,-2.51,Major,0.114,102.218,4-Apr,0.535,Ska
985,Dead Kennedys,Buzzbomb,72IuFxvrUcpSnEUpGzWbeZ,39,0.000122,0.314,141804.0,0.982,0.0,B,0.237,-4.756,Minor,0.112,139.931,4-Apr,0.486,Ska
986,The Lawrence Arms,Faintly Falling Ashes,09lttqr0jSmfiHZqewG2Nb,21,0.00193,0.288,80627.0,0.909,0.00608,G,0.315,-6.728,Major,0.0861,127.915,3-Apr,0.58,Ska
987,Face To Face,What Difference Does It Make?,3RJclnBV8g9mvHPtSzPf7c,22,0.00041,0.273,191588.01073389917,0.985,0.000297,G,0.133,-4.12,Major,0.0923,170.87,4-Apr,0.361,Ska
988,empty_field,Mass Nerder,4bdjQvuoDBAsxdUPmEIltt,30,0.00371,0.345,191588.01073389917,0.99,3.14e-05,A,0.289,-5.411,Major,0.145,138.861,4-Apr,0.332,Ska
989,Los Enanitos Verdes,"La Muralla Verde - En Vivo Desde Tijuana, Mexico/2004",4q9w3UGW3utmeUruBLUoZZ,40,0.0451,0.402,340427.0,0.906,0.179,B,0.95,-4.148,Major,0.0509,?,4-Apr,0.517,Ska
990,Symarip,Soul Crash,5tqPtgj3Q2NrwRBUCZ3j7L,23,0.29,0.73,183693.0,0.749,0.85,E,0.636,-7.682,Major,0.0327,118.911,4-Apr,0.966,Ska
991,Cherry Poppin' Daddies,Let's Misbehave,0XHGpiFfiwjs2aCSX87DcI,15,0.449,0.626,174054.0,0.777,0.00459,D,0.118,-5.742,Major,0.243,205.148,4-Apr,0.814,Ska
992,The Bouncing Souls,The Screamer,2XU7Kk19SYjjkHlMRgyQ2v,16,0.0652,0.489,191588.01073389917,0.933,0.767,G,0.0923,-5.431,Major,0.0392,91.302,4-Apr,0.875,Ska
993,Skatuttipresto,Busco la lógica,2l4SHLLWZLBonteTTPV3Bd,21,0.0313,0.676,208979.0,0.89,0.0,C,0.0872,-5.743,Minor,0.0384,101.968,4-Apr,0.891,Ska
994,empty_field,Rottin' Apple,2dr2OKju0TidvIUU61PaNt,27,0.000225,0.269,149173.0,0.934,0.00178,D,0.0683,-5.462,Major,0.0717,104.608,4-Apr,0.467,Ska
995,The Flatliners,What The Hell Happened To You,3M7FKsLgIGBDqsdnWVdKsF,18,0.746,0.593,191588.01073389917,0.39,1.51e-05,A,0.25,-12.064,Major,0.473,99.93,4-Apr,0.318,Ska
996,Toots & The Maytals,Alidina,5hzEaQuygQbNW9aXT2FDI8,35,0.768,0.732,147813.0,0.591,0.000141,D,0.094,-6.033,Major,0.215,83.063,4-Apr,0.744,Ska
997,Cherry Poppin' Daddies,No Mercy for Swine,45wSgCsJm07tuBz2ZwQ8JN,21,0.0213,0.468,244168.0,0.755,0.162,F#,0.334,-8.335,Major,0.05,?,4-Apr,0.893,Ska
998,The English Beat,Drowning,33IOhptvC2Qoy2UhjiHXLV,15,0.0656,0.506,232587.0,0.581,1.52e-05,C,0.138,-12.188,Major,0.0646,140.666,4-Apr,0.462,Ska
999,empty_field,Ronnie & Mags,0R6qjgun5BDHRlTRKSVHy7,40,0.000525,0.573,129213.0,0.965,0.0,G,0.3,-3.278,Major,0.0447,?,4-Apr,0.922,Ska
1000,empty_field,Dateless Losers - Live,0CJCS1CaZPy6DEKxoNBoXa,19,0.0206,0.511,215840.0,0.978,2.61e-05,G,0.605,-4.851,Major,0.0767,95.55,4-Apr,0.585,Ska
1001,MxPx,Drowning,3Dknan6iov4lBCwyHHinhS,23,0.0709,0.617,291191.0,0.321,0.0,D#,0.113,-8.166,Major,0.031,138.292,4-Apr,0.184,Ska
1002,empty_field,Se Viene,5gA9Xn8oPts2aewPgxVkPD,45,0.00569,0.588,205947.0,0.886,0.0,A,0.105,-4.997,Minor,0.0641,147.962,4-Apr,0.962,Ska
1003,Sonora Skandalera,Algo de Suerte,5vSHIBBgfvNiFJ4RtIQ0ME,34,0.00276,0.584,207627.0,0.886,0.00148,C#,0.331,-6.685,Major,0.046,103.98,4-Apr,0.958,Ska
1004,The Interrupters,On A Turntable,6rkFDjZwyhkxkakYyqjyKe,49,0.123,0.625,158574.0,0.963,8.68e-05,E,0.375,-2.265,Major,0.0529,?,4-Apr,0.877,Ska
1005,The Urge,Gene Machine,1nGECyhl7hjAvcr7G68fNd,12,0.000175,0.435,182400.0,0.916,0.0902,C#,0.116,-3.329,Major,0.109,100.864,5-Apr,0.307,Ska
1006,Derrick Morgan,First Taste of Love,3MUGq4SIjWtL4Nt18Yokd0,23,0.512,0.745,191588.01073389917,0.628,6.46e-05,A#,0.11,-9.75,Minor,0.195,?,4-Apr,0.964,Ska
1007,Desmond Dekker,King of Ska,1EsrcxZR5Q8CuIbKTIB2r2,27,0.496,0.608,191588.01073389917,0.689,7.38e-05,F,0.148,-8.213,Major,0.033,156.821,4-Apr,0.933,Ska
1008,empty_field,Haunted House,4mkYgRtCV6xH4d2B06zY78,37,0.000342,0.424,191588.01073389917,0.969,0.0,B,0.386,-3.12,Major,0.0769,195.008,4-Apr,0.795,Ska
1009,empty_field,Days Away,1oxOiOjsi7plNOZEhoPLPj,28,0.00943,0.55,224267.0,0.819,0.0,A,0.189,-4.946,Minor,0.0547,171.469,4-Apr,0.707,Ska
1010,Rancid,Gunshot,2G6Wg8rtbi2712fKRYcIkk,29,0.00378,0.369,110267.0,0.979,0.00344,G,0.27,-7.539,Major,0.054,141.501,4-Apr,0.708,Ska
1011,Rancid,Animosity,7M9LKoGmelhGBj5jQACPd8,26,0.00086,0.413,145493.0,0.967,5.07e-05,A,0.0877,-6.488,Minor,0.135,145.125,4-Apr,0.417,Ska
1012,Lost Acapulco,Surf Mongol,4prEPl61C8qZpeo3IkYSMl,41,0.0249,0.408,97200.0,0.71,0.127,D,0.615,-4.974,Major,0.0808,90.722,4-Apr,0.614,Ska
1013,Inspector,Como Te Extraño,0YHXTguoH2in9EvMhCtxMH,43,0.324,0.56,226760.0,0.805,0.001,C,0.0883,-4.545,Minor,0.033,?,4-Apr,0.93,Ska
