instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
1544,empty_field,Pteryla,3OzQn19XAveO8ZbKH1YPOA,49,0.956,0.282,267333.0,0.273,0.212,D,0.0846,-12.488,Minor,0.0369,115.2,4-Apr,0.102,Folk
1545,Lights,Banner (Acoustic),0w8dULoVhTuC8x8m8PKwX7,45,0.834,0.503,232458.0,0.316,0.0,D,0.149,-8.532,Major,0.028,143.737,4-Apr,0.234,Folk
1546,empty_field,Head over Feet - 2015 Remaster,49ax542eGoDclA2fzsLdI7,58,0.0562,0.482,267293.0,0.808,0.0,C,0.202,-7.176,Major,0.065,79.599,4-Apr,0.438,Folk
1547,Vance Joy,Crashing Into You,12lZTPlXwUtrQuhEty6098,57,0.535,0.679,188133.0,0.639,0.000577,G,0.0795,-4.979,Major,0.0251,104.998,4-Apr,0.315,Folk
1548,Belle & Sebastian,If She Wants Me,0725YWm6Z0TpZ6wrNk64Eb,41,0.266,0.645,305400.0,0.689,4.8e-06,G,0.112,-8.115,Major,0.0324,89.83,4-Apr,0.863,Folk
1549,Patty Griffin,Making Pies,1D9e5c4WLhFguHBBckhO8D,38,0.61,0.502,234994.38041002277,0.279,0.0,C,0.166,-7.973,Major,0.0318,118.438,4-Apr,0.404,Folk
1550,Elephant Sessions,Sea Tune,1azvKxDb5Vkph2KR7aq1Cx,43,0.58,0.531,234994.38041002277,0.627,0.941,F,0.075,-10.626,Major,0.036,119.627,4-Apr,0.509,Folk
1551,Dido,White Flag,2y00tyr4P02xheCfyGXOWy,55,0.306,0.509,240600.0,0.538,5.03e-06,F,0.091,-6.835,Major,0.0379,170.111,4-Apr,0.284,Folk
1552,empty_field,Everything Hits at Once,7IIWyIgFRNY9Ax0HW8C01n,46,0.213,0.785,244240.0,0.575,0.000144,A,0.101,-8.105,Major,0.0341,123.026,4-Apr,0.558,Folk
1553,Iron & Wine,Love Vigilantes,0Ee9oam0N0ZzxZSN9nogTQ,50,0.67,0.728,234994.38041002277,0.295,1.27e-05,D#,0.141,-13.642,Major,0.0317,?,4-Apr,0.654,Folk
1554,City and Colour,Northern Blues,3eIc0XWlqNkT290DfwNyBJ,37,0.0518,0.476,290054.0,0.641,0.000426,B,0.114,-6.812,Minor,0.0333,?,4-Apr,0.544,Folk
1555,Amos Lee,Violin,4jKq1e80xAYixkIwt6YyV1,48,0.705,0.459,318840.0,0.341,0.000553,G#,0.291,-7.951,Minor,0.0285,127.967,4-Apr,0.195,Folk
1556,Band of Horses,No One's Gonna Love You (Stockholm Version),1yttad0Kae5LQeuBdIaOKQ,67,0.953,0.599,228646.0,0.198,0.000127,C#,0.0994,-8.557,Major,0.0581,141.987,4-Apr,0.214,Folk
1557,The Platters,Christmas Time,3S9dosMKnGE6vv1ONBnUki,52,0.884,0.255,127333.0,0.373,1.77e-06,C,0.112,-9.198,Major,0.0297,104.325,3-Apr,0.355,Folk
1558,Harry Nilsson,Early in the Morning - Remastered,50se9E9G1ix98xdhrTdYnZ,44,0.988,0.451,170293.0,0.0379,5.1e-05,C,0.138,-18.555,Major,0.0674,45.17,4-Apr,0.439,Folk
1559,Doc Watson,Summertime,3rlNe5RGCaAusS1JhDkDyk,42,0.913,0.625,260307.0,0.215,0.069,E,0.186,-10.417,Minor,0.0326,100.531,4-Apr,0.493,Folk
1560,empty_field,Alien,7lIi6IWC8IQFdkGilk6nCi,50,0.219,0.439,234994.38041002277,0.851,0.794,C#,0.393,-6.827,Minor,0.0576,?,4-Apr,0.26,Folk
1561,empty_field,Visions of Johanna,2TKykeHeVKsBqZC8M3SKcN,52,0.32,0.59,451133.0,0.483,0.0,A,0.0625,-10.424,Major,0.0339,93.427,4-Apr,0.653,Folk
1562,James Taylor,Only One,1Q9ePyZ6uZEU6Mmiux9KiE,47,0.14,0.663,258267.0,0.371,0.0,F,0.0613,-14.635,Major,0.0322,109.462,4-Apr,0.541,Folk
1563,empty_field,I Am Trying to Break Your Heart,0JRdbzR3ZTjsd6Cn0lR88d,45,0.889,0.67,220867.0,0.188,2.53e-05,E,0.0929,-14.122,Major,0.0582,104.908,4-Apr,0.328,Folk
1564,Paul Simon,"Crazy Love, Vol. II",0LpBzzsXJCaf0wok9QGnjH,48,0.681,0.706,259360.0,0.623,9.31e-05,C,0.0827,-9.63,Major,0.0445,124.978,4-Apr,0.668,Folk
1565,The Zombies,She's Not There,5Rj1VErt098We2TIKWBfo4,59,0.579,0.523,145293.0,0.803,0.0,E,0.0948,-5.189,Minor,0.045,?,4-Apr,0.898,Folk
1566,Jason Isbell and the 400 Unit,Last of My Kind,0ArFvYL7Kj9FwJdjjCs0Fl,54,0.332,0.488,262406.0,0.282,6.05e-05,A,0.105,-15.105,Major,0.0333,81.775,4-Apr,0.522,Folk
1567,Andrew Belle,Many Lives,1iOMRdeu4WyQ2B2FsweYgj,46,0.183,0.636,286097.0,0.738,0.0649,F#,0.131,-5.638,Major,0.0308,?,4-Apr,0.324,Folk
1568,Clap Your Hands Say Yeah,The Skin of My Yellow Country Teeth,3taQzsfe17UCmL7P4mnPA9,49,0.00695,0.459,343773.0,0.97,0.000141,C,0.128,-5.179,Major,0.0638,141.609,4-Apr,0.394,Folk
1569,Pinegrove,Problems,1RnU42lF1bIdjc2unc9M4R,44,0.00821,0.588,80490.0,0.733,3.74e-05,D,0.144,-5.44,Major,0.0381,125.421,4-Apr,0.314,Folk
1570,Great Lake Swimmers,Your Rocky Spine,2dXs6WlSVXJX3i99Xw4n2u,53,0.65,0.707,216453.0,0.421,0.00438,F,0.202,-15.321,Major,0.0313,94.331,4-Apr,0.535,Folk
1571,The High Kings,Star Of County Down - Live,6Lq9snaHZhKg3aK9nKniZM,48,0.487,0.543,222613.0,0.834,0.0,F#,0.972,-5.153,Minor,0.437,133.292,4-Apr,0.743,Folk
1572,The Strumbellas,We Don't Know,2euuFBAtTY1uiPiS3hUDXH,48,0.022,0.516,273013.0,0.582,0.0,C,0.0718,-7.669,Major,0.0252,86.018,4-Apr,0.279,Folk
1573,The Avett Brothers,"Mama, I Don't Believe",155vJ1VsYZ87Gldi1gNss8,47,0.0239,0.578,234994.38041002277,0.728,0.0,G,0.0868,-3.482,Major,0.0334,145.38,4-Apr,0.38,Folk
1574,Poco,Heart Of The Night,0yA0mXLnAq6SdN92OxLJGZ,44,0.00371,0.634,294533.0,0.407,0.000251,F#,0.075,-15.339,Major,0.0284,98.867,4-Apr,0.738,Folk
1575,Bon Iver,Wash.,3KglkWYdROXNvz2Rehbu04,57,0.99,0.31,298587.0,0.145,0.275,C,0.076,-19.276,Major,0.0303,162.808,3-Apr,0.323,Folk
1576,Shocking Blue,Venus,4tPrsy2AujIOUxYd6ITOIz,55,0.462,0.691,234994.38041002277,0.762,0.0286,B,0.0804,-6.47,Minor,0.0367,128.111,4-Apr,0.957,Folk
1577,Villagers,The Wonder Of You,4Uo3W6y7Nobn2izDmuw2bq,51,0.869,0.309,234994.38041002277,0.449,0.075,B,0.0946,-11.292,Major,0.0452,81.804,4-Apr,0.375,Folk
1578,Harry Chapin,Taxi,7l1C6rgNWqNIFiVuRahncC,45,0.545,0.599,406147.0,0.427,9.65e-06,G,0.0609,-11.075,Major,0.0312,?,4-Apr,0.484,Folk
1579,City and Colour,Sorrowing Man,5PMKzsUsTpZZGsCcJBuhP2,34,5.76e-05,0.442,270680.0,0.423,0.000481,E,0.132,-9.647,Minor,0.0298,112.033,3-Apr,0.137,Folk
1580,Nickel Creek,Pastures New,238vPTkV2cKupWDnAietb6,55,0.682,0.377,233093.0,0.171,0.0768,D,0.102,-15.608,Major,0.0282,80.346,4-Apr,0.34,Folk
1581,Brian Fallon,Red Lights,6oap7i6E7uqmyIxG0nplVI,44,0.00616,0.538,215493.0,0.88,2.19e-06,C,0.0888,-4.962,Major,0.0317,102.988,4-Apr,0.654,Folk
1582,Beach House,Wishes,3BcCqaxGznRqmB1BIerea2,45,0.128,0.313,286960.0,0.77,0.0787,G,0.0873,-7.265,Major,0.0335,74.749,4-Apr,0.19,Folk
1583,Volcano Choir,Husks And Shells,0heN9cMWnihHKO1Opk9krk,52,0.924,0.524,223747.0,0.0924,0.728,D,0.0977,-20.238,Major,0.0328,109.826,4-Apr,0.155,Folk
1584,Angus & Julia Stone,Passionfruit (triple j Like A Version),0soqWbYCjNpdoG7MHocTfs,47,0.668,0.498,234994.38041002277,0.42,0.1,G#,0.108,-12.098,Minor,0.0436,110.25,4-Apr,0.41,Folk
1585,The Guess Who,"American Woman - 7"" Version",3YelntUJuFb94u4VDS4EPc,54,0.0424,0.538,231640.0,0.841,0.00178,A,0.312,-7.547,Major,0.0375,93.077,4-Apr,0.881,Folk
1586,empty_field,Gimme Some Water,5RV9fX4iOFU0TDrkWrYTwK,48,0.0732,0.523,217960.0,0.732,0.000275,D,0.298,-6.73,Major,0.0355,90.604,4-Apr,0.827,Folk
1587,empty_field,Oh My Dear,1kyPB0bIDkXsNBHJ5uefbA,43,0.959,0.236,146333.0,0.244,0.00188,D#,0.105,-11.879,Major,0.0325,131.783,3-Apr,0.158,Folk
1588,Stephen Bishop,It Might Be You,1vTQuh1ffr4fEV6f4xlsui,42,0.183,0.428,253867.0,0.399,0.000147,G,0.331,-10.41,Major,0.0327,179.304,4-Apr,0.231,Folk
1589,empty_field,Treaty,4EsxhABsF9DLh5gdCrZa1H,51,0.824,0.368,242333.0,0.18,0.00127,A,0.106,-17.869,Minor,0.0862,72.981,1-Apr,0.14,Folk
1590,Elvis Costello,She,3IT3klVvei2oWqjMHOv0uP,63,0.459,0.332,234994.38041002277,0.284,3.77e-06,C#,0.13,-12.866,Major,0.0323,130.215,4-Apr,0.311,Folk
1591,The Kinks,All Day and All of the Night,4lBlSZJVdcquVcx75xZiuB,69,0.262,0.551,141507.0,0.86,4.57e-06,G,0.0558,-7.839,Major,0.0796,?,4-Apr,0.723,Folk
1592,empty_field,On Ice,6NblUCwJXYkQlQ6LhcmSlQ,40,0.276,0.685,167176.0,0.589,0.336,E,0.133,-8.801,Major,0.0288,116.473,4-Apr,0.961,Folk
1593,Gordon Lightfoot,Sundown,6SJap2Qv2eYep3Z9MEBUvI,63,0.334,0.794,213400.0,0.427,1.04e-05,B,0.0703,-15.492,Major,0.029,105.732,4-Apr,0.751,Folk
1594,Connan Mockasin,Feelin' Lovely,5CpTuwNpYKF6rKFxeKtniH,42,0.338,0.721,231468.0,0.77,6.39e-06,D,0.0824,-6.451,Minor,0.0608,89.995,4-Apr,0.72,Folk
1595,empty_field,Grand Optimist,01sVdcQLjiKhQf0uYIzddw,47,0.108,0.645,234994.38041002277,0.338,4.5e-06,B,0.367,-10.193,Minor,0.0323,118.738,4-Apr,0.392,Folk
1596,Roger Miller,King Of The Road - Single Version,3gvgn5f7OvkrfLEXT4LTM6,49,0.738,0.686,147307.0,0.278,0.0,B,0.166,-13.655,Major,0.0589,118.191,4-Apr,0.549,Folk
1597,Carly Simon,Coming Around Again,3UGNdLrhhsK0SY9gNqe8TT,52,0.632,0.631,219160.0,0.363,4.64e-05,F,0.084,-14.331,Major,0.0336,138.367,4-Apr,0.266,Folk
1598,Local Natives,Sun Hands,5FKaV2J0xiwRENDsl0bMn4,45,0.341,0.57,234994.38041002277,0.575,0.0574,D,0.0824,-9.567,Minor,0.0477,124.959,4-Apr,0.42,Folk
1599,The Marshall Tucker Band,Take the Highway,41lJjBYOMFPh8jlfKzGMmd,49,0.261,0.382,234994.38041002277,0.735,0.0837,G,0.0758,-5.621,Major,0.0341,96.872,4-Apr,0.608,Folk
1600,Delta Spirit,Yamaha,3s7SAlA1NPlgddOxZEwmm6,44,0.363,0.446,264187.0,0.517,0.905,C#,0.1,-8.761,Major,0.0294,120.044,4-Apr,0.0833,Folk
1601,Neutral Milk Hotel,Oh Comely,58EQDn2K9Gyj68YIckOLrN,53,0.744,0.366,498147.0,0.357,1.97e-05,E,0.11,-6.227,Minor,0.0342,118.901,3-Apr,0.117,Folk
1602,ZZ Ward,Cannonball (feat. Fantastic Negrito),19ctRUxcQyNc1NLkJrhaDN,39,0.224,0.653,238107.0,0.788,0.000979,C#,0.105,-4.056,Minor,0.0921,109.428,3-Apr,0.773,Folk
1603,Crooked Still,Ain't No Grave,6kdCN6gTWLcLxmLXoUcwuI,49,0.398,0.533,234994.38041002277,0.551,0.489,F,0.103,-9.874,Minor,0.0353,180.043,4-Apr,0.848,Folk
1604,"Crosby, Stills & Nash",Helplessly Hoping,05tzu3xoKMZnaA8YU8BKSf,68,0.914,0.567,157893.0,0.159,0.0,G,0.111,-13.648,Major,0.0331,146.913,4-Apr,0.436,Folk
1605,empty_field,Part One,0D8rlNDGjjORn9seQWSwOZ,43,0.251,0.633,234994.38041002277,0.361,0.0,C,0.117,-8.343,Major,0.0311,104.307,3-Apr,0.211,Folk
1606,Liz Phair,Supernova,5qCRiPX6mfTui8UnktCZWo,41,0.000362,0.517,168840.0,0.758,0.723,A,0.332,-10.457,Major,0.0363,130.708,4-Apr,0.705,Folk
1607,Jason Isbell and the 400 Unit,Cover Me Up - Live,26T7C1NMXKE7hCWhKH2l0o,40,0.423,0.312,389395.0,0.379,0.00413,E,0.951,-9.93,Major,0.0307,105.734,3-Apr,0.285,Folk
1608,empty_field,Harvest Moon - Recorded at Spotify Studios NYC,5fzjy8qO9bsOmH1IofqcKz,56,0.803,0.417,346373.0,0.285,0.005,D,0.269,-11.041,Major,0.0346,120.954,1-Apr,0.243,Folk
1609,I'm With Her,Hannah Hunt - Recorded At Spotify Studios NYC,7yhG71Sq9ueFzvcli7W45n,48,0.869,0.706,234994.38041002277,0.109,5.53e-05,A,0.298,-14.592,Major,0.0312,103.927,4-Apr,0.243,Folk
1610,Lake Street Dive,Musta Been Something,2IKWEILZAXk2DlQ6ZbpsUf,56,0.644,0.661,346400.0,0.16,0.00368,D,0.114,-10.6,Major,0.0315,?,4-Apr,0.235,Folk
1611,Foxygen,Shuggie,3YzKxqyYRItHyHn6Rd9xjI,64,0.101,0.467,201707.0,0.645,0.00524,C#,0.144,-7.614,Minor,0.0364,127.947,3-Apr,0.71,Folk
1612,empty_field,Moon at Dawn,0u1XLmp6NUy5Z3LQTcjNGP,45,0.382,0.374,247520.0,0.48,0.0966,A,0.0785,-8.225,Major,0.0331,?,4-Apr,0.387,Folk
1613,Tennis,Ladies Don't Play Guitar,2ExYYb9QvKgWfn79NlbR7z,48,0.388,0.676,224093.0,0.557,4.5e-05,G,0.0623,-5.509,Minor,0.0273,99.955,4-Apr,0.661,Folk
1614,Father John Misty,Things It Would Have Been Helpful to Know Before the Revolution,4dlqzNTlWJWIyKgOTE5uZ3,47,0.83,0.478,234994.38041002277,0.394,2.88e-06,E,0.102,-8.088,Minor,0.0279,?,4-Apr,0.158,Folk
1615,empty_field,Uh Huh,7weVuu0EBJF9abMczrzB0c,54,0.0188,0.584,142444.0,0.81,0.0,B,0.313,-3.092,Major,0.0406,119.859,4-Apr,0.57,Folk
1616,Sufjan Stevens,Wallowa Lake Monster,4XX7CvonO0QRwEngGDw05x,51,0.974,0.388,234994.38041002277,0.295,0.831,E,0.0936,-16.152,Minor,0.035,129.819,4-Apr,0.139,Folk
1617,empty_field,Beyond Love,1S1Os6itbCHqYfqhW2dCOP,47,0.555,0.376,234994.38041002277,0.566,0.191,B,0.146,-6.424,Major,0.0255,160.368,4-Apr,0.19,Folk
1618,Sleeping At Last,Southern,2ysVuXmtSgghzyYijfj7Od,42,0.977,0.44,263665.0,0.229,0.929,F#,0.119,-15.774,Major,0.0321,140.12,3-Apr,0.186,Folk
1619,José González,Step Out,4M5Mnz9ORqaMMUAgKtv3bI,55,0.0159,0.441,234994.38041002277,0.589,0.409,G#,0.155,-10.393,Major,0.0461,144.809,4-Apr,0.159,Folk
1620,Pretenders,Middle of the Road - 2007 Remaster,1Q5nGrPq4O8ybrzHsDxd7F,50,0.00333,0.488,254293.0,0.959,0.0767,A,0.025,-5.575,Major,0.0758,166.799,4-Apr,0.67,Folk
1621,Nathan Hawes,I'll Remember,3JwB8swN8cIx1pt6oFfqr4,47,0.316,0.613,222902.0,0.616,0.0,E,0.119,-6.412,Major,0.0291,?,4-Apr,0.398,Folk
1622,empty_field,Gila,0MuqFuh4MerIiFsYWuEFaP,47,0.283,0.516,286240.0,0.26,0.834,D,0.21,-10.475,Minor,0.031,130.684,4-Apr,0.338,Folk
1623,Dan Auerbach,Never in My Wildest Dreams,2i9q8CteBmpslOJeQdMGqA,67,0.315,0.559,234994.38041002277,0.466,0.0039,F,0.0933,-6.769,Major,0.0362,117.21,4-Apr,0.623,Folk
1624,Soccer Mommy,Out Worn,0EGVOnw876hry5JOK0ZaeV,43,0.0592,0.627,275448.0,0.511,2.17e-05,G,0.0741,-6.918,Major,0.0245,108.964,4-Apr,0.295,Folk
1625,Gram Parsons,Return of the Grievous Angel - Remastered Version,0xGoeHUa0v9b05Nzogh0xK,45,0.486,0.632,266227.0,0.565,0.0,A#,0.3,-8.669,Major,0.027,128.821,4-Apr,0.616,Folk
1626,Benjamin Francis Leftwich,Rebellion (Lies),36HVv4WIZ1d2yqsMUKaLJQ,47,0.895,0.574,234994.38041002277,0.236,0.784,A,0.109,-15.057,Major,0.0307,?,4-Apr,0.148,Folk
1627,Blackmore's Night,Under a Violet Moon,5C90m8eM6GJR2SACiLAWHo,46,0.469,0.601,234994.38041002277,0.676,2.43e-05,C,0.105,-7.933,Minor,0.0266,85.455,4-Apr,0.661,Folk
1628,Tennis,I Miss That Feeling,4QMSq1uq0JgvyKhEDp8wkx,45,0.295,0.324,202133.0,0.542,0.0755,A#,0.109,-6.823,Minor,0.0289,159.515,4-Apr,0.61,Folk
1629,Death Cab for Cutie,Autumn Love,0T9tbj6zsRKLiUx06sbOWX,52,0.00113,0.573,258933.0,0.828,0.155,D,0.138,-5.317,Major,0.0269,122.627,4-Apr,0.733,Folk
1630,Caamp,I Keep Going,5qd7eRjBK4AbBEBQqHjPrM,45,0.295,0.496,166000.0,0.838,0.0759,D#,0.0994,-9.342,Major,0.0378,141.41,4-Apr,0.721,Folk
1631,Lake Street Dive,Angioplast,4AobqW50KQ0TQ9QTz0n25w,42,0.226,0.558,206853.0,0.79,0.0,E,0.101,-4.681,Major,0.0525,141.389,4-Apr,0.793,Folk
1632,Florence + The Machine,Stand By Me,4rcxTmO8eSHicm2XMoCryJ,64,0.846,0.33,245780.0,0.356,9.55e-05,A,0.194,-6.911,Major,0.0352,93.778,3-Apr,0.243,Folk
1633,Haux,Sister,5sazlOUrBk4dqkuaHSdGwJ,65,0.917,0.453,234994.38041002277,0.0287,0.000113,G#,0.101,-22.37,Major,0.136,187.229,3-Apr,0.473,Folk
1634,Jim Croce,I Got A Name,7MEfLgF0SthoZS6YLb9BHT,58,0.83,0.584,192867.0,0.656,0.000443,E,0.13,-9.423,Major,0.0433,86.747,4-Apr,0.609,Folk
1635,The Menzingers,Lookers,7lIw7r5g5w6I76Nvdq0XvC,49,0.000404,0.373,217182.0,0.886,0.0663,C#,0.252,-5.138,Major,0.0402,164.137,4-Apr,0.328,Folk
1636,Richard & Linda Thompson,I Want To See The Bright Lights Tonight,15jATeEJL6e9NUX3emxq4S,38,0.32,0.671,189587.0,0.45,0.000301,C,0.0589,-9.572,Major,0.036,139.584,4-Apr,0.788,Folk
1637,Jamestown Revival,Midnight Hour,1SVm64B4Ry7dqFSxHY8e65,46,0.0633,0.618,210667.0,0.772,0.000221,A,0.0815,-4.673,Major,0.0437,?,4-Apr,0.755,Folk
1638,Huey Lewis & The News,I Want A New Drug,6iqJyoh2XilgYpieefYUhQ,53,0.0786,0.672,211840.0,0.897,6.4e-06,D,0.389,-4.92,Major,0.0541,?,4-Apr,0.777,Folk
1639,Tom Waits,Time,3gjedCU5ROS3TuSwOnFzgG,45,0.76,0.392,234800.0,0.111,0.000859,D,0.136,-22.345,Major,0.0415,89.635,4-Apr,0.296,Folk
1640,Death Cab for Cutie,Brothers on a Hotel Bed,392xGZGwgHLVomBXgrE07u,48,0.517,0.608,271133.0,0.65,0.000689,D#,0.115,-11.816,Major,0.0469,158.706,4-Apr,0.198,Folk
1641,empty_field,Car Wheels On A Gravel Road,7JSXxBquAJDq28E6XQkJDL,54,0.0832,0.628,284560.0,0.546,0.0,B,0.135,-6.923,Major,0.0265,?,4-Apr,0.643,Folk
1642,Florence + The Machine,Heartlines,4BPkkDhlYHx9zhv3vaOxJw,47,0.074,0.294,234994.38041002277,0.731,0.0,A,0.119,-4.386,Minor,0.0439,109.981,4-Apr,0.23,Folk
1643,empty_field,Of Its Own Kind,1fMq7DFGKp3Y0zu3QYn5xO,46,0.821,0.274,445281.0,0.36,0.94,G#,0.101,-13.556,Major,0.0386,106.789,4-Apr,0.192,Folk
1644,empty_field,Nica Libres At Dusk,4nyIXlbWRlRO56sgr7MxqF,62,0.76,0.453,394320.0,0.426,0.392,A,0.0976,-12.793,Major,0.031,148.063,4-Apr,0.356,Folk
1645,Frou Frou,Breathe In,6ygSlFgsuHPLENIKP860Hg,44,0.282,0.752,277333.0,0.727,0.00223,E,0.0622,-6.959,Major,0.0313,97.502,4-Apr,0.775,Folk
1646,The Lumineers,This Must Be The Place (Naïve Melody),1IynKDf9TrvmJVYwZgVuHZ,52,0.808,0.636,230373.0,0.22,0.0,G,0.112,-12.416,Major,0.0269,?,4-Apr,0.377,Folk
1647,Jay Som,Rush,2W58HMaCbjcUfZnZaeHtcC,51,0.0968,0.545,219627.0,0.685,0.00546,D,0.539,-5.83,Major,0.0266,?,4-Apr,0.592,Folk
1648,Eluveitie,Ategnatos,1NwyJ3uepb9o4Dsq8XvSR3,52,0.000112,0.486,293547.0,0.97,0.00242,E,0.141,-5.896,Minor,0.154,115.126,4-Apr,0.156,Folk
1649,Nickel Creek,Doubting Thomas,2GdsiqM49eahSU8xhLFzoD,38,0.905,0.392,199107.0,0.14,6.95e-05,C#,0.119,-14.873,Major,0.0305,145.595,4-Apr,0.274,Folk
1650,empty_field,"The Kids Will Be Alright, Eventually",180f5zY5kdgiMoJjTUaOwU,37,0.844,0.552,234994.38041002277,0.675,0.0848,E,0.376,-5.3,Major,0.0288,98.052,4-Apr,0.294,Folk
1651,empty_field,Marching Bands of Manhattan,2ZR2Cox8oGFMdvPLiNKrJO,49,0.565,0.361,252560.0,0.47,0.000396,C,0.0728,-9.765,Major,0.0324,200.273,4-Apr,0.431,Folk
1652,Keaton Henson,No Witnesses,0ZUCKcWdFABozlSmojDyLZ,36,0.961,0.349,234994.38041002277,0.0746,0.00359,B,0.0753,-14.63,Major,0.0418,129.818,4-Apr,0.138,Folk
1653,empty_field,After Rain,3IGOGsEn6LJoiNEfeOEJHo,68,0.521,0.467,234994.38041002277,0.412,0.00367,B,0.107,-9.609,Minor,0.0318,?,4-Apr,0.277,Folk
1654,empty_field,Nothing Better - Remastered,0RySKi4j0iW5yS116alcba,42,0.226,0.675,226627.0,0.721,0.277,D,0.0923,-6.358,Major,0.0309,134.94,4-Apr,0.557,Folk
1655,Soap&Skin,Me And The Devil,6Je5Vjd8VXVpQYcOiav5KU,52,0.486,0.399,185000.0,0.444,0.0086,G,0.111,-7.032,Major,0.037,177.855,4-Apr,0.213,Folk
1656,Jason Isbell and the 400 Unit,Chaos and Clothes,1at2b42OcAN90gQNXwxVKU,49,0.784,0.56,214945.0,0.204,0.0,F,0.109,-15.395,Major,0.0448,120.138,4-Apr,0.282,Folk
1657,empty_field,Long Black Veil,2flZrwITqVhGJTtJWK9bGW,44,0.826,0.558,182360.0,0.16,2.3e-05,E,0.131,-17.501,Major,0.0384,63.055,4-Apr,0.401,Folk
1658,Father John Misty,Bored In The USA,4mcXMoh4GY2OeS1A2j5Ui6,43,0.888,0.485,262000.0,0.134,0.0,D,0.326,-10.631,Minor,0.033,?,4-Apr,0.28,Folk
1659,Death Cab for Cutie,Summer Years,109Y5z2sySzx3OWCNlgfYE,56,0.215,0.556,268160.0,0.902,0.357,B,0.109,-6.087,Minor,0.0333,152.25,4-Apr,0.849,Folk
1660,Grizzly Bear,Slow Life (with Victoria Legrand),02Df1JGm5Sjh2GmRAl5ClR,48,0.199,0.488,261200.0,0.513,0.0396,F#,0.173,-7.469,Major,0.0257,73.055,4-Apr,0.406,Folk
1661,empty_field,Strange Darling,46IdjlVO3EmaMqooXZ1Hcu,47,0.77,0.583,222920.0,0.293,0.0183,E,0.0914,-14.522,Minor,0.0366,?,4-Apr,0.145,Folk
1662,Judah & the Lion,Kickin' da Leaves,439X8jGytErRiPnaoUJHju,46,0.000182,0.356,168587.0,0.822,0.000146,G,0.3,-7.246,Major,0.0323,155.041,4-Apr,0.561,Folk
1663,empty_field,And It Stoned Me,1zdmeAd3wE2VlrrxpAAEgr,63,0.35,0.593,272160.0,0.468,3.52e-05,G,0.0919,-11.165,Major,0.0285,75.798,4-Apr,0.597,Folk
1664,Beach House,10 Mile Stereo,1I0bU6iuH1Ct9qikfDZyJV,43,0.0523,0.24,303853.0,0.738,0.00121,A#,0.419,-4.383,Minor,0.0472,193.023,4-Apr,0.305,Folk
1665,Mary Gauthier,Mercy Now,7fUZ4ME47LBbbUrS2T2OTT,56,0.79,0.575,350560.0,0.256,0.000475,A,0.0989,-11.074,Major,0.029,?,4-Apr,0.324,Folk
1666,Dirty Projectors,Up In Hudson,15zXLdOQoIornPW6S35qJb,48,0.379,0.672,450544.0,0.733,0.0242,A#,0.152,-6.988,Major,0.0771,123.991,4-Apr,0.672,Folk
1667,Uncle Tupelo,New Madrid,7A55QoGK0vf8lGNtaWZm45,42,0.0171,0.711,234994.38041002277,0.489,0.000663,A,0.0836,-11.164,Major,0.0301,125.494,4-Apr,0.628,Folk
1668,Alestorm,Drink,22oEJW6r2rMb9z4IntfyEa,48,3.72e-05,0.509,202587.0,0.855,5.87e-05,G#,0.0808,-4.567,Major,0.046,160.051,4-Apr,0.804,Folk
1669,Rhys Lewis,Could've Been,3mNyhvYD3aYqIAFdJ75y9q,59,0.468,0.719,218840.0,0.401,1.19e-05,F#,0.111,-9.437,Major,0.0418,79.544,4-Apr,0.53,Folk
1670,Gregory Alan Isakov,All There Is,5xjHnJMrWjR58yPmneb8LW,45,0.865,0.58,142667.0,0.158,0.00068,E,0.0984,-12.236,Major,0.038,131.969,4-Apr,0.163,Folk
1671,Pond,The Boys Are Killing Me,06TuMCjDEYjTOJScCRzmjf,47,0.0386,0.635,226387.0,0.718,0.0,D,0.25,-4.937,Major,0.0454,107.998,4-Apr,0.507,Folk
1672,empty_field,Writing On The Wall,1ahx37ascW4hhH4eyX1svY,45,0.003,0.57,253640.0,0.631,0.312,E,0.108,-7.699,Major,0.0419,137.132,4-Apr,0.323,Folk
1673,Mandolin Orange,Old Ties and Companions,4a1oIihVt6xSnDRpgX387M,55,0.883,0.656,188947.0,0.368,0.00287,G,0.109,-9.978,Major,0.028,116.197,4-Apr,0.522,Folk
1674,Wild Child,Silly Things,0NToFu3yISTU0jrjHUTzgY,42,0.736,0.513,254333.0,0.528,7.82e-06,C,0.109,-7.162,Major,0.0643,141.415,4-Apr,0.386,Folk
1675,Simon & Garfunkel,Mrs. Robinson,3G87VjDnNPFBN0m97qYIea,75,0.713,0.606,244027.0,0.457,2.53e-05,F#,0.0747,-14.035,Minor,0.0497,92.033,4-Apr,0.813,Folk
1676,Pomplamoose,Shotgun,2kDlcjouMC8uoSSotXzjI9,44,0.0258,0.721,234994.38041002277,0.763,0.0,A,0.0747,-4.287,Major,0.0569,118.028,4-Apr,0.963,Folk
1677,empty_field,Reflektor,4BBwTC4qpcMrU6d438Up1x,57,0.0438,0.59,453949.0,0.721,0.0155,B,0.352,-8.32,Minor,0.0317,111.524,4-Apr,0.656,Folk
