instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
1300,The Avalanches,Stay Another Season,6jnEusmGUs0D6YvF8MhOXX,36,0.035,0.613,139947.0,0.947,0.000549,C,0.346,-8.772,Major,0.19,102.816,4-Apr,0.372,Electronic
1301,New Order,Sunrise - 2015 Remastered Version,3SQ4hFa05NzpzW0e7XjT9W,39,0.00227,0.41,268053.7113117632,0.953,0.325,D,0.0917,-5.521,Minor,0.103,152.677,4-Apr,0.208,Electronic
1302,empty_field,And It Rained All Night,7wTMnfTS5JutmUEOjiNlRt,39,0.0104,0.306,255933.0,0.914,0.217,C#,0.316,-7.083,Minor,0.122,133.318,4-Apr,0.34,Electronic
1303,The Prodigy,Nasty - Zinc Remix,4xXRbHxuCy4suo9j0YAxtU,21,0.000545,0.651,251313.0,0.996,0.52,C#,0.0338,-3.769,Major,0.068,137.999,4-Apr,0.763,Electronic
1304,Buku,Laugh Track,7F51q96XofOD2lntm7hzvQ,32,0.0107,0.72,249000.0,0.815,0.806,D,0.687,-7.481,Minor,0.0656,?,4-Apr,0.431,Electronic
1305,Jamie xx,All Under One Roof Raving,7j7slzzB1k5cJ96ZjTibmF,47,0.0437,0.815,268053.7113117632,0.798,0.38,C#,0.117,-11.179,Major,0.168,116.824,4-Apr,0.0617,Electronic
1306,empty_field,Röyksopp Forever,0KU3PkzOuy3FQM68PJLAWC,45,0.00355,0.454,299920.0,0.782,0.906,A,0.334,-7.52,Minor,0.0395,?,4-Apr,0.743,Electronic
1307,Black Tiger Sex Machine,War,5fvQ8rCY6pZAzc9cm1KT8f,36,0.000218,0.599,246562.0,0.952,0.861,G,0.966,-4.35,Major,0.129,128.033,4-Apr,0.449,Electronic
1308,Tchami,Kurupt (Lucati Remix),7ManTTGOItdj2VvZRbH63n,37,0.00588,0.754,268053.7113117632,0.791,0.114,A,0.107,-8.623,Major,0.0514,122.968,4-Apr,0.505,Electronic
1309,empty_field,We Can Do It,0cWPr2PvYTQERq88b4jGXw,49,0.00434,0.805,246667.0,0.776,0.00023,F,0.0473,-5.632,Minor,0.0553,109.013,4-Apr,0.911,Electronic
1310,empty_field,Because I’m Me - Black Milk Remix,56nYgaHYeDLGQoFdGPanYu,34,0.0532,0.52,168960.0,0.854,0.000142,C,0.156,-4.116,Minor,0.485,187.189,4-Apr,0.543,Electronic
1311,empty_field,Doll,6RI55EbhlxnXhOK27AI8WZ,34,0.821,0.641,186573.0,0.421,0.0,C,0.274,-8.915,Major,0.033,97.902,4-Apr,0.203,Electronic
1312,3LAU,Alive Again,0YdnzRLFdKCOEZj66NwrJI,40,0.00488,0.454,221250.0,0.768,1.54e-06,A,0.0943,-5.716,Minor,0.0509,128.041,4-Apr,0.0794,Electronic
1313,New Order,Blue Monday '88 - (7'' Version) [2015 Remastered Version],2yDR9s7SZxT1XaJ8sKdQBu,52,2.79e-05,0.701,268053.7113117632,0.878,0.522,G,0.0608,-7.911,Major,0.035,130.512,4-Apr,0.875,Electronic
1314,Borgore,My Favorite Tingz,0q39tVKFgBc8n89rK8ZI6q,27,0.0467,0.522,242740.0,0.545,0.134,G,0.0641,-6.366,Major,0.489,67.55,4-Apr,0.327,Electronic
1315,Gary Numan,I Am Dust,14ofI3glf6laWU23tQYjZl,30,0.017,0.57,250400.0,0.75,0.00116,F,0.0681,-5.788,Major,0.0444,98.998,4-Apr,0.221,Electronic
1316,Rob Dougan,Born Yesterday,0FImXHSirhr3OPFP3apO6u,20,0.089,0.548,318307.0,0.659,0.344,F,0.0855,-12.191,Minor,0.0432,139.287,4-Apr,0.298,Electronic
1317,Thievery Corporation,False Flag Dub,40rLQPqZXJ0nSIwOZJ8608,31,0.0885,0.763,184933.0,0.911,0.757,G#,0.138,-7.658,Major,0.0336,?,4-Apr,0.721,Electronic
1318,Bassnectar,Mystery Song (Infuze Remix),3NsPvsr9VrcMtAxJ50XCL9,25,0.000187,0.468,251000.0,0.826,0.038,G#,0.419,-4.589,Major,0.232,176.139,4-Apr,0.207,Electronic
1319,Thom Yorke,Voiceless Terror,5ILWEn8WXPezgpHkGHDk8s,33,0.261,0.173,150225.0,0.745,0.609,F#,0.059,-11.084,Minor,0.151,108.85,1-Apr,0.0361,Electronic
1320,Be Svendsen,Twilight in Tankwa,67Yhm2ETGWtux2D6pJnJcX,46,0.0126,0.828,483486.0,0.68,0.819,G,0.144,-10.129,Major,0.0548,115.982,4-Apr,0.0689,Electronic
1321,Ray Volpe,Love Lane (Feat. Yung Fusion),3aiF5Q1e8ubyHT9boCjGg7,38,0.00734,0.439,245019.0,0.876,0.0177,C,0.619,-5.348,Major,0.0546,130.109,4-Apr,0.185,Electronic
1322,empty_field,Lo Boob Oscillator,7vstPhnWifP0F4Si47hYuU,44,0.00241,0.358,396637.0,0.869,0.102,E,0.129,-6.076,Major,0.0449,123.67,4-Apr,0.797,Electronic
1323,Tchami,My Place (feat. Reece),2hEYslbdYWFSIA6JboUvnR,47,0.0021,0.685,256662.0,0.805,0.747,E,0.296,-5.618,Minor,0.0706,128.034,4-Apr,0.331,Electronic
1324,Kruder & Dorfmeister,Black Baby (DJ-KiCKS),7nDy9iYDca3Qgc4fKfydtI,46,0.12,0.585,380787.0,0.545,0.856,F#,0.353,-14.796,Minor,0.0931,?,4-Apr,0.652,Electronic
1325,Be Svendsen,Drop the Gun - Radio Edit,5SkSa4KcYWKZehf5vvDN06,42,0.0136,0.878,208745.0,0.557,0.235,A#,0.0766,-10.992,Minor,0.0566,115.064,4-Apr,0.66,Electronic
1326,Nightmares On Wax,Look Up,6QfzFUwSFNKQXvZGC31mVw,49,0.0217,0.927,268053.7113117632,0.647,0.0732,B,0.0561,-9.006,Minor,0.128,120.004,4-Apr,0.794,Electronic
1327,Thievery Corporation,Fight to Survive,0MKkySA0UuMPpyOoEPJORC,36,0.131,0.771,236800.0,0.729,0.0425,E,0.107,-7.463,Minor,0.0341,100.01,4-Apr,0.304,Electronic
1328,Excision,Again & Again,3VcH4AZzVtUtHdz5jjjuT5,25,0.000167,0.413,225222.0,0.93,0.00508,A#,0.0869,-2.46,Minor,0.0519,174.128,4-Apr,0.177,Electronic
1329,Burial,Ghost Hardware,609qhFe5NEK7BWo9NIJLST,39,0.258,0.551,293093.0,0.865,0.845,C,0.282,-8.71,Major,0.164,?,4-Apr,0.489,Electronic
1330,empty_field,Beautiful - ESKEI83 Remix,2GV039LpIeFtgTKKIZPrf0,33,0.017,0.607,165333.0,0.759,1.74e-06,F#,0.0797,-4.41,Minor,0.0785,134.954,4-Apr,0.329,Electronic
1331,empty_field,Eternal Feedback (Sly),0EepcQxrVxvtmasZwk22vU,36,0.000387,0.488,386493.0,0.771,0.587,B,0.428,-9.814,Minor,0.114,179.895,4-Apr,0.437,Electronic
1332,Carbon Based Lifeforms,Gryning,57qiTKh8bVX0VtfUNTQqhw,32,0.0714,0.5,440080.0,0.457,0.874,A,0.252,-16.745,Minor,0.041,140.064,4-Apr,0.0845,Electronic
1333,empty_field,You Gonna Want Me,5mB1bWU8VueYVxuvcLPn2B,28,0.00888,0.784,238373.0,0.69,0.0048,G#,0.0492,-3.841,Major,0.0387,126.936,4-Apr,0.625,Electronic
1334,Little Dragon,Shuffle A Dream,5kWK7HdkTa5RWSd6Nu2ZSb,44,0.0224,0.776,178218.0,0.892,0.00561,D,0.221,-6.027,Minor,0.0699,128.031,4-Apr,0.819,Electronic
1335,Massive Attack,Any Love - Larry Heard Mix,3rsOJ5Nbmr7pWxY1p6ZDxk,36,0.00591,0.656,267533.0,0.558,0.634,F#,0.0422,-15.143,Major,0.045,100.112,4-Apr,0.72,Electronic
1336,empty_field,Ping Pong,3wB9CVMXmvF7tKr7eJwoGp,42,0.0571,0.322,182347.0,0.584,4.59e-06,B,0.0885,-11.248,Major,0.0289,165.447,4-Apr,0.776,Electronic
1337,Jauz,Gassed Up,7j8NuAeZc90DVyC97xa1uP,58,0.00572,0.625,236800.0,0.99,0.581,A,0.135,-0.839,Major,0.178,74.999,4-Apr,0.594,Electronic
1338,Excision,Jaguar,0rRIi3jn2K7EafusPdOvrI,28,0.00246,0.439,268053.7113117632,0.661,0.00036,A,0.116,-5.003,Minor,0.0288,77.821,4-Apr,0.129,Electronic
1339,empty_field,Loudest MF,2H9BUpgjMgomXT36lQKznh,59,0.00403,0.696,196964.0,0.958,0.371,A,0.0874,-3.207,Major,0.4,149.996,4-Apr,0.461,Electronic
1340,empty_field,Like You Do,2nP2BLsArLiCdUPwjSOkuE,37,0.0299,0.502,274024.0,0.766,0.157,D,0.158,-5.152,Minor,0.295,?,4-Apr,0.342,Electronic
1341,Everything But The Girl,Rollercoaster - 2013 Remaster,5fq0sauB6W4m7uTksgpdcC,38,0.739,0.742,196413.0,0.427,0.0552,A,0.128,-12.012,Minor,0.0318,117.871,4-Apr,0.423,Electronic
1342,Bassnectar,Underwater feat. Tina Malia,4igRLcRRZsa1anv5MX6I6Y,40,0.00125,0.475,391277.0,0.821,0.166,A,0.0965,-4.787,Minor,0.0375,139.999,4-Apr,0.103,Electronic
1343,Kruder & Dorfmeister,"Deep Shit, Pt. 1 & 2",3ZB4h7rWKKIMC06EzFiuE9,37,0.249,0.714,268053.7113117632,0.374,0.848,F,0.118,-16.312,Major,0.0513,87.936,4-Apr,0.444,Electronic
1344,Moby,At Least We Tried,51QxenFmXlJXUN9mpvxlaL,23,0.256,0.634,248707.0,0.291,0.00219,C,0.0783,-12.807,Major,0.0286,72.005,4-Apr,0.217,Electronic
1345,Buku,Might Be,5CegQ0jcEfc9GyyyQIwzxY,24,0.0502,0.737,265600.0,0.725,0.747,F#,0.102,-7.242,Major,0.103,75,4-Apr,0.899,Electronic
1346,TroyBoi,X2C,1qkAVlXyGe798NWgVuYea7,41,0.000765,0.675,199993.0,0.563,0.0733,C,0.0749,-7.072,Minor,0.033,136.059,4-Apr,0.207,Electronic
1347,Türküm,Take Me Higher,7g2BVLCYyGeVHGGFajED65,59,8.53e-05,0.364,171200.0,0.859,0.385,D#,0.142,-8.715,Minor,0.038,74.877,4-Apr,0.201,Electronic
1348,empty_field,Overstand,6LxpgHc7rOPEa89SQNkcWl,31,0.127,0.868,220200.0,0.682,0.14,G,0.313,-6.394,Minor,0.0431,118.172,4-Apr,0.926,Electronic
1349,empty_field,Bump,3iykQUWC6xefpB0NS8NLlp,28,0.0352,0.642,212804.0,0.967,0.777,E,0.225,-1.182,Major,0.104,?,4-Apr,0.225,Electronic
1350,Chris Lake,Nothing Better,6b3IhqhLZeo3h5JGFkTYVI,51,0.0194,0.699,218639.0,0.936,0.000431,G,0.0506,-5.601,Minor,0.125,125.946,4-Apr,0.369,Electronic
1351,Tomáš Dvořák,The Bottom,2Fm1MgL6VpTrZYJCvGwEgh,32,0.776,0.329,330280.0,0.452,0.911,E,0.0955,-14.074,Minor,0.0587,198.219,3-Apr,0.0351,Electronic
1352,Thievery Corporation,Joy Ride (feat. Mr. Lif and Sitali),4hXFaRVHANKX0kuieBB3qq,41,0.303,0.606,219279.0,0.587,0.0,B,0.0718,-8.113,Major,0.339,84.667,4-Apr,0.699,Electronic
1353,Hercules & Love Affair,Hercules Theme,6yGbXzjKMIulJgmZvcuV3t,42,0.0219,0.735,268053.7113117632,0.641,0.89,G,0.168,-6.177,Minor,0.0284,105.993,4-Apr,0.888,Electronic
1354,empty_field,All of Me - Naderi Remix,4u0mNH2fqIoeeyGff3NLrx,32,0.0145,0.538,239096.0,0.784,0.0,G#,0.115,-5.331,Major,0.0539,141.873,4-Apr,0.255,Electronic
1355,Bonobo,Silver,4OKrgcFsSmWIxZyEUnWXDc,39,0.246,0.683,268053.7113117632,0.574,0.897,F#,0.105,-12.411,Minor,0.0361,?,4-Apr,0.304,Electronic
1356,empty_field,Big Bad,1VAIB64hpLeaoDKzaCLywU,39,0.188,0.665,193536.0,0.879,0.0409,E,0.161,-0.345,Minor,0.0701,145.06,4-Apr,0.357,Electronic
1357,Boombox Cartel,B2U (feat. Ian Everson,1J8P5gi2rwToqVyBZyCuOr,52,0.00771,0.571,268800.0,0.854,0.0418,F,0.0784,-5.336,Minor,0.0752,149.961,4-Apr,0.161,Electronic
1358,Space Jesus,Granpa Was A Grey Alien,2yoJW6BgtVQXE6FuqPIDJu,29,0.0997,0.617,333659.0,0.505,0.899,F#,0.175,-8.425,Minor,0.0461,164.026,4-Apr,0.332,Electronic
1359,Nightmares On Wax,Passion,4tEnwJD6qaFF9B7AEZYtof,45,0.367,0.591,420427.0,0.204,0.9,C#,0.686,-13.927,Major,0.137,213.038,3-Apr,0.112,Electronic
1360,Bassnectar,You & Me (Champagne Drip Remix),1LL14zyIiIw5psoiRNZJrJ,28,0.00252,0.509,266563.0,0.831,0.00277,G,0.092,-2.88,Major,0.0379,140.019,4-Apr,0.083,Electronic
1361,empty_field,Fucking Shit Up (feat. Busta Rhymes) - 4 On The Floor Rework,4jpj1OH3Yh3UJDuQQSPcmU,34,0.00774,0.753,272103.0,0.926,0.309,C#,0.0248,-3.342,Major,0.0753,123.98,4-Apr,0.76,Electronic
1362,Doves,The Cedar Room,3qsFI6UnjKRFiNRXQMEUDK,47,0.000412,0.331,458933.0,0.789,0.5,B,0.0797,-7.463,Minor,0.0391,159.329,4-Apr,0.0798,Electronic
1363,ATLiens,IMMA,35JyVcsKPSr7xqMuWRfZ3E,40,0.00545,0.814,268053.7113117632,0.747,0.412,B,0.114,-4.092,Minor,0.104,130.076,4-Apr,0.353,Electronic
1364,empty_field,Init,2TgEVm0e8w9zn2bt4U3Rse,33,0.171,0.263,268053.7113117632,0.343,0.627,C,0.0996,-13.932,Major,0.0354,99.873,4-Apr,0.0619,Electronic
1365,Morcheeba,Free of Debris - Kelpe Remix,2VX37A1p7tkvrH2UJwAU0T,49,0.791,0.653,314000.0,0.341,0.901,G,0.106,-14.029,Major,0.0574,171.973,4-Apr,0.275,Electronic
1366,empty_field,Bandana (feat. Young Buck),0yk56Qfqvoa0cNx04nJFTK,42,0.00132,0.627,154668.0,0.951,0.00218,D,0.0836,-3.219,Minor,0.051,139.932,5-Apr,0.29,Electronic
1367,Moby,A Dark Cloud Is Coming,0mlkKsmwaWPeMIBlaYJXYA,24,0.891,0.532,268053.7113117632,0.484,0.78,D,0.108,-7.702,Minor,0.0251,69.996,4-Apr,0.228,Electronic
1368,Oliver Koletzki,No Man No Cry - Jimmy Sax Version,1XPnrn4u3xb4ejqokC2wj4,60,0.129,0.775,419500.0,0.601,0.616,F,0.129,-9.549,Major,0.0849,?,4-Apr,0.355,Electronic
1369,Blockhead,Insomniac Olympics,76AwsOtk3SePQ8h9kB2pmW,52,0.539,0.588,306587.0,0.628,0.83,C#,0.0968,-7.714,Major,0.0344,88.006,4-Apr,0.186,Electronic
1370,RL Grime,Grapes Alla Vodka - Salva Remix,4Mp1CQyNqzXaPX5rE5hAmu,31,0.00233,0.772,312353.0,0.769,0.724,C#,0.0802,-5.135,Major,0.0465,?,4-Apr,0.211,Electronic
1371,12th Planet,Slaughter Them All,4NUWcMh5mYUUokBceKcwQb,41,0.000125,0.576,230400.0,0.952,0.0063,C#,0.623,-3.568,Major,0.0949,150.059,4-Apr,0.323,Electronic
1372,Kasabian,Processed Beats,68X9hem1ZV2yASlkf7nFhr,48,0.00117,0.652,187800.0,0.744,0.0153,C#,0.18,-8.903,Minor,0.0248,106.758,4-Apr,0.619,Electronic
1373,Yppah,Never Mess With Sunday,1PW0MH1EwqC09G0OnnjnT4,47,0.00807,0.52,196000.0,0.561,0.485,F,0.142,-7.95,Major,0.0255,92.999,4-Apr,0.421,Electronic
1374,What So Not,Gemini,5EId1m4DNwTf3at31w8bPJ,33,0.238,0.481,270257.0,0.687,0.11,G,0.107,-6.748,Minor,0.0699,145.971,4-Apr,0.188,Electronic
1375,Evil Nine,Hired Goons,6U9ugzM29qVCHj2z2AFXk3,35,0.00207,0.765,344400.0,0.493,0.891,B,0.0966,-6.834,Minor,0.0422,126.97,4-Apr,0.742,Electronic
1376,Metronomy,The Most Immaculate Haircut,3q7GKmKaiktt57PVIxKOm8,41,0.288,0.666,270706.0,0.499,0.000875,C,0.0783,-7.872,Major,0.0277,105.895,4-Apr,0.477,Electronic
1377,empty_field,Too Long,0sN4ERM2Q2UBKyePqfcgv9,52,0.00212,0.691,600293.0,0.582,0.0,F,0.177,-10.165,Minor,0.301,127.02,4-Apr,0.512,Electronic
1378,The Avalanches,Because I’m Me,06cu3EF2msKUEy0kCaY8tR,57,0.0491,0.472,268053.7113117632,0.805,0.0162,G#,0.337,-5.793,Major,0.086,94.922,4-Apr,0.512,Electronic
1379,San Holo,brighter days,3EA7UCERsrayjxwOurZh0H,62,0.4,0.603,268053.7113117632,0.533,0.0,C,0.124,-6.742,Major,0.0832,128.037,4-Apr,0.282,Electronic
1380,empty_field,A Tune for Jack,6A9mMKHYdeUJGvQDKChC0C,53,0.0535,0.572,405867.0,0.745,0.043,F,0.317,-8.208,Major,0.0521,186.006,4-Apr,0.718,Electronic
1381,AC Slater,Another You,6s4xndGKUhW0xXPYvFlwcL,34,0.00361,0.94,268053.7113117632,0.585,0.00263,A,0.083,-8.395,Minor,0.0499,125.004,4-Apr,0.457,Electronic
1382,Groove Armada,I See You Baby (feat. Gram'ma Funk),0gSPZbPHMQgL4YaEghgoCQ,36,0.00271,0.82,281067.0,0.838,0.149,F#,0.0533,-8.588,Major,0.057,?,4-Apr,0.655,Electronic
1383,Underworld,Always Loved A Film,2y6BWdMGo2KPJIwed5FwB9,36,0.00291,0.692,268053.7113117632,0.715,0.0303,G#,0.0428,-7.911,Major,0.0385,130.003,4-Apr,0.626,Electronic
1384,Rapossa,Nirvana - Dandara Remix,11qEIRjkJh1eZW7kC5EUgb,41,0.0318,0.773,408757.0,0.714,0.564,F,0.127,-12.412,Minor,0.064,102.015,4-Apr,0.148,Electronic
1385,Wuki,Make It Clap (feat. Dances with White Girls),4XVfNwP88Hn9kSkXVnxj2S,24,0.000499,0.769,268053.7113117632,0.906,0.62,B,0.103,-3.711,Minor,0.15,150.037,4-Apr,0.53,Electronic
1386,Daft Punk,The Grid,4iET2VSSZ60K8S77FQRPGS,48,0.302,0.548,268053.7113117632,0.496,0.135,C#,0.321,-13.466,Major,0.0355,102.062,5-Apr,0.0973,Electronic
1387,empty_field,The Hall Of Mirrors - 2009 Remastered Version,4gjYcOKf2x2WkS02UzzZry,35,0.499,0.514,476493.0,0.73,0.502,E,0.314,-12.223,Major,0.0674,189.248,4-Apr,0.562,Electronic
1388,empty_field,Trust Me (feat. Robyn) [Radio Edit],5dp4FPZF9KzSXhC6Y2duGG,24,0.296,0.777,200800.0,0.681,0.782,A#,0.0803,-8.688,Major,0.0418,?,4-Apr,0.338,Electronic
1389,empty_field,Try Me,0xcl9XT60Siji6CSG4y6nb,41,0.00241,0.534,196597.0,0.931,0.852,F,0.356,-3.817,Minor,0.0708,140.031,4-Apr,0.328,Electronic
1390,Flux Pavilion,Gold Love - feat. Rosie Oddie,3T2d49zj2WzvFGMYFBqruP,32,0.00169,0.468,242021.0,0.907,0.023,F#,0.194,-3.128,Minor,0.0343,108.738,3-Apr,0.0377,Electronic
1391,The Fall,Lost in Music,07D0uxnz1CXiSNOZEG1sKh,44,0.0178,0.468,230000.0,0.884,0.0343,G,0.865,-6.217,Major,0.0729,124.981,4-Apr,0.527,Electronic
1392,empty_field,It's A Fire,0A7xi3E4CblzVvC0r1vZdr,47,0.443,0.627,229293.0,0.329,0.194,F#,0.0758,-11.261,Major,0.0361,?,4-Apr,0.257,Electronic
1393,empty_field,Filter Nails,1LaqQwmSqnRiNHH7B5Duvk,24,0.0699,0.627,65436.0,0.914,0.859,B,0.28,-5.459,Minor,0.0728,166.069,4-Apr,0.864,Electronic
1394,Wooli,Thicc Boi,5GyCwkzuHXTtMBEHZgzvXG,41,0.0158,0.657,256000.0,0.955,0.0218,B,0.181,-2.142,Major,0.36,75.03,4-Apr,0.0765,Electronic
1395,A-Trak,DJs Gotta Dance More - Illyus & Barrientos Remix,4y9eLorNFlH4HoQMMynYXB,47,0.000585,0.775,328087.0,0.82,0.114,G,0.204,-5.313,Major,0.0949,123.001,4-Apr,0.649,Electronic
1396,empty_field,We Made It (feat. Lil Eddie),4jppBimnAgC5qkjuThzXEs,47,0.00148,0.594,222590.0,0.962,0.00124,G,0.0807,-3.232,Minor,0.0597,150.024,4-Apr,0.347,Electronic
1397,empty_field,Dubber Funk,1HozF6KzKpBhDgIRn6TntS,30,0.0123,0.909,292642.0,0.434,0.635,G,0.0885,-11.868,Major,0.163,129.052,4-Apr,0.568,Electronic
1398,Alexander Lewis,Off Guard,2pygzLN7fwCgeW5FNaugEm,29,0.511,0.762,222545.0,0.838,0.0,B,0.106,-4.965,Minor,0.196,105.956,4-Apr,0.75,Electronic
1399,empty_field,SHEKNOWSHEBAD,3jTJhAy9Dd3LVRhTGTWc1Q,26,0.00211,0.551,253714.0,0.94,0.785,C#,0.211,-5.387,Major,0.27,139.93,4-Apr,0.29,Electronic
1400,empty_field,Marcy Son What,2J1nEWZcBiGOn8NXgFmmhG,47,0.639,0.725,295636.0,0.449,0.812,D,0.193,-13.603,Major,0.0337,127.981,4-Apr,0.732,Electronic
1401,Keys N Krates,Save Me (feat. Katy B),2uCmiyDEvNd9PVkPsn6BWq,42,0.0372,0.617,223759.0,0.921,0.853,B,0.221,-6.151,Minor,0.0681,?,4-Apr,0.708,Electronic
1402,GTA,Red Lips (feat. Sam Bruno),7AQP7umPvztUgjhRlCRt9u,50,0.0362,0.321,232387.0,0.805,0.00631,G#,0.0948,-4.203,Major,0.103,?,5-Apr,0.214,Electronic
1403,Juno Reactor,Teahouse,1rAQR9JoXgBllgzJCfwKna,27,0.877,0.594,64600.0,0.973,0.823,A#,0.139,-10.897,Minor,0.085,160.593,5-Apr,0.257,Electronic
1404,Falcons,Aquafina,2nQhbjEv9P4huV6GMqkBNE,42,0.194,0.709,221350.0,0.718,0.0,A#,0.161,-6.241,Minor,0.245,?,4-Apr,0.403,Electronic
1405,Weval,Half Age,2jVLwzrzKVhcI8UmVonVas,48,0.0355,0.603,268053.7113117632,0.56,0.805,F,0.422,-10.381,Minor,0.0448,111.005,4-Apr,0.11,Electronic
1406,Bassnectar,Expanded,7xAdO0zdl7lGf0ecg4IGhQ,32,0.0025,0.516,268053.7113117632,0.711,0.312,C#,0.11,-6.384,Minor,0.09,?,4-Apr,0.294,Electronic
1407,Stereolab,Rainbo Conversation,2u4FdUUBN0rf9MRRh6hVv5,38,0.00422,0.489,286347.0,0.672,0.272,F#,0.108,-10.34,Minor,0.0294,94.905,5-Apr,0.699,Electronic
1408,Dubloadz,Bubble Bobble,3pG3KCxfWVtYVjJ7inOFKx,25,0.00754,0.554,216443.0,0.857,9.99e-05,C#,0.928,-3.572,Major,0.426,171.069,4-Apr,0.288,Electronic
1409,Big Gigantic,Landmark,4z7Ja0RNran3XpIvc1PIQz,20,0.000344,0.355,309542.0,0.71,0.232,A,0.302,-9.217,Minor,0.0482,105.455,4-Apr,0.583,Electronic
1410,PEEKABOO,Babatunde - LUZCID Remix,7HsvTUJcXRQVK6QuALkAvW,26,0.001,0.563,236712.0,0.631,0.00104,C,0.102,-5.682,Major,0.199,146.211,4-Apr,0.208,Electronic
1411,Wooli,Kong,5KHWBI8FTuKOVu80l5M3xz,25,0.165,0.619,224000.0,0.899,0.000348,G#,0.131,-4.015,Minor,0.139,150.007,4-Apr,0.205,Electronic
1412,Portishead,Threads,36ovTy5MistoSONOpyPEgJ,32,0.169,0.282,347787.0,0.374,0.534,A,0.0843,-7.509,Major,0.0311,150.135,4-Apr,0.0745,Electronic
1413,ATLiens,Witch Doctor,1ReVZTJDHrRilHRYWzza4a,25,0.329,0.781,204923.0,0.911,4.82e-06,G#,0.0949,-3.269,Major,0.348,130.066,4-Apr,0.235,Electronic
1414,Röyksopp,Save Me,07ihWmIxpowrxPEoIKtzU4,30,0.00649,0.581,268053.7113117632,0.93,0.387,A#,0.0938,-5.769,Minor,0.0447,99.006,4-Apr,0.155,Electronic
1415,Burial,Shell of Light,0Nu9WA8kEbBWEsay2s8Q0U,33,0.798,0.42,280533.0,0.512,0.873,A,0.152,-12.918,Major,0.258,158.871,5-Apr,0.639,Electronic
1416,empty_field,Walk with Nelson,2N1R7VShWeOl3D04xXiDj7,43,0.00105,0.793,373813.0,0.701,0.608,F,0.0644,-10.787,Minor,0.0492,109.998,4-Apr,0.676,Electronic
1417,Hooverphonic,Wardrope,2OJVQWddcq8wZqWUgMcPbl,29,0.0182,0.594,268053.7113117632,0.797,0.00467,D,0.157,-6.768,Major,0.156,180.087,4-Apr,0.282,Electronic
1418,Branchez,Fourth of July,6WPzSYaa86qzniblU9NZcJ,32,0.332,0.76,148364.0,0.548,0.00494,E,0.0461,-6.561,Minor,0.0767,82.537,4-Apr,0.0879,Electronic
1419,UZ,Stockholm White,2oJmogP5Oji56UmSh8gPeO,39,0.0302,0.67,268053.7113117632,0.941,0.00174,D,0.344,-5.231,Major,0.316,?,4-Apr,0.651,Electronic
1420,AC Slater,Grime House,3xdzopoC8RLPrY8lKs0MSa,31,0.00178,0.753,210937.0,0.966,0.612,A#,0.0683,-6.478,Minor,0.0522,128.002,4-Apr,0.805,Electronic
1421,Digitalism,Anything New,1PmAXIgBU1iDjYSxv5G3bG,37,0.000671,0.642,299107.0,0.843,0.0898,G,0.113,-5.267,Major,0.0566,129.971,4-Apr,0.527,Electronic
1422,Aphex Twin,Alberto Balsalm,2TR7A4ulH9R1PNwMyd8o8U,54,0.316,0.792,268053.7113117632,0.599,0.931,D#,0.111,-13.647,Major,0.141,93.994,4-Apr,0.57,Electronic
1423,empty_field,Flipside - 2015 Remaster,49sLiyg8IcSEmtucGbSVdO,21,0.0394,0.69,273467.0,0.643,0.14,A#,0.0768,-12.669,Minor,0.0448,?,4-Apr,0.365,Electronic
1424,Tchami,Deus,4INk65K9UlMj2P4BaRz1bc,40,0.0014,0.812,286837.0,0.835,0.85,C,0.519,-5.14,Major,0.0901,122.997,4-Apr,0.0876,Electronic
1425,Taska Black,Dreaming,43VsJuap6AoKejRD4a8owV,54,0.0234,0.471,199773.0,0.648,0.00897,C,0.11,-5.058,Minor,0.0316,87.959,4-Apr,0.129,Electronic
1426,empty_field,Electricity,6WIIRxSmDg3ALEJZGmVnBl,39,0.0968,0.53,210080.0,0.77,0.0388,F#,0.186,-7.401,Minor,0.0669,105.029,4-Apr,0.43,Electronic
1427,Daft Punk,Da Funk - Original Version,0IJLZPSVj1YVHJQAG5BEdw,31,0.00217,0.8,334440.0,0.692,0.861,C,0.227,-5.315,Minor,0.0746,111.226,4-Apr,0.896,Electronic
1428,Bassnectar,Vava Voom,7lwZeftXN5JhKQQ0u3KD9r,43,0.000401,0.537,268053.7113117632,0.97,9.43e-05,G,0.345,-1.23,Major,0.0407,140.032,4-Apr,0.163,Electronic
1429,LCD Soundsystem,tonite,0aRBIJxN12zLfEKehlny0X,48,0.0678,0.767,347347.0,0.787,0.00509,D,0.43,-8.28,Major,0.0566,121.102,4-Apr,0.839,Electronic
1430,Point Point,Morning BJ,6m8daiOKtVC12E1KmCX7lz,33,0.0273,0.762,153000.0,0.575,0.0815,G#,0.128,-4.765,Minor,0.214,160.023,4-Apr,0.45,Electronic
1431,empty_field,Kill The Noise - Dill Francis Remix,3QNtk5G2HNZvCipeU1YOmB,31,0.00082,0.725,282857.0,0.914,0.321,G#,0.114,-4.708,Minor,0.0588,111.973,4-Apr,0.195,Electronic
1432,Flying Lotus,Putty Boy Strut,6PuXNN5sirxVht5Sdnk8SW,40,0.103,0.723,268053.7113117632,0.432,0.218,C#,0.0883,-7.891,Major,0.418,163.973,4-Apr,0.711,Electronic
