instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
973,empty_field,Stoney,4ky5dDVbq7BblIJEWYZzsF,59,0.295,0.735,211296.0,0.639,0.0,F#,0.108,-7.464,Minor,0.247,158.865,4-Apr,0.695,Children's Music
974,Phil Wickham,Song In My Soul,4DcM9EUPSYYa9oTSBhc5JY,48,0.131,0.276,231400.0,0.522,0.0,G,0.126,-6.018,Major,0.0483,77.055,4-Apr,0.279,Children's Music
975,empty_field,Lost,3wsSJzxoAQYvMW891948TB,52,5.82e-05,0.214,301507.0,0.955,0.00015,F,0.0973,-3.576,Major,0.0687,179.997,4-Apr,0.393,Children's Music
976,Young the Giant,It's About Time,0mue1yLuz0hiG5tWnSvGVb,49,0.00201,0.509,228240.0,0.906,0.0,C#,0.0957,-3.971,Minor,0.0498,139.932,3-Apr,0.541,Children's Music
977,December Avenue,Bulong,78GxzKW7DJ5veJsAOFAR7c,76,0.0319,0.5,270233.0,0.728,0.0,A,0.0782,-5.472,Minor,0.0313,134.877,4-Apr,0.351,Children's Music
978,empty_field,Only One,2CRnH7pWbZM1TjDGqFbPMJ,55,0.0313,0.506,227853.0,0.541,0.0,C#,0.0583,-6.657,Minor,0.039,?,4-Apr,0.166,Children's Music
979,The Arcs,Lake Superior,0C3vrVa4c8R2ZlTAn2WiMt,55,0.0148,0.51,289486.0,0.816,0.0574,D,0.115,-7.127,Major,0.0484,?,4-Apr,0.618,Children's Music
980,Dora The Explorer,Iko Iko (feat. Aaron Neville) - featuring Aaron Neville,01CBtcTuuVYWRIfNm4urkT,9,0.0882,0.838,199181.0591612581,0.824,0.0,E,0.0662,-4.951,Major,0.216,103.995,4-Apr,0.916,Children's Music
981,Kimbo Children's Music,The Circle (Flowing 6/8),0eByS8fRy2pSmKBww6Sdmn,0,0.993,0.478,50307.0,0.134,0.842,D,0.0983,-16.624,Major,0.035,85.552,3-Apr,0.66,Children's Music
982,Limp Bizkit,Re-Arranged,3QXaIbn1w7X9AqVWwzTkFg,56,0.109,0.539,354733.0,0.777,0.0493,B,0.0599,-7.145,Major,0.0696,104.385,4-Apr,0.44,Children's Music
983,The Montreal Children's Workshop,Clap Along With Me,0zKSfdydEV8daVj5409nD4,0,0.121,0.629,228705.0,0.509,0.0,G#,0.15,-6.4,Major,0.042,100.008,4-Apr,0.953,Children's Music
984,Children Songs Company,"O Come, All Ye Faithful",05oL46UiSbYZuKPQleXO69,0,0.995,0.859,311680.0,0.172,0.955,G,0.115,-12.994,Major,0.243,119.991,4-Apr,0.728,Children's Music
985,Enzo Garcia,El Reloj,1YWnrz4pqjtt2zlEOuDIFg,0,0.935,0.678,170907.0,0.0803,0.0,C,0.156,-18.064,Major,0.0597,125.917,4-Apr,0.488,Children's Music
986,Tom's Music Box,"Sonata No. 4 in Eb, K282",0zcHfYmnhMK2PVyYWhYKfN,14,0.845,0.663,73000.0,0.326,0.301,A#,0.111,-10.944,Major,0.0652,170.141,4-Apr,0.51,Children's Music
987,Third Eye Blind,How's It Going to Be,2jnf2WySAKmezOseUKDh2k,68,0.00327,0.562,199181.0591612581,0.593,0.00139,F,0.0967,-9.362,Major,0.0263,80.289,4-Apr,0.574,Children's Music
988,The Wayfarers,Life's a Bugger,4JPCzJIdbVJUFZKQ2gr6oc,0,0.61,0.553,167173.0,0.425,0.0,C,0.0874,-12.48,Major,0.0714,127.929,4-Apr,0.891,Children's Music
989,empty_field,Old MacDonald Had A Farm,06DkevSU67Vdlpoq4mxNWm,27,0.514,0.807,142347.0,0.262,1.4e-05,F,0.0772,-12.627,Major,0.0653,176.383,4-Apr,0.94,Children's Music
990,Lucky Daye,Misunderstood,4PzsYXrHh4r2BxtpNjtvoF,53,0.597,0.405,217347.0,0.354,0.0,A#,0.0873,-9.21,Major,0.0427,88.435,3-Apr,0.135,Children's Music
991,Three Days Grace,World so Cold,2XS72Ytulx1blpU6gSIQ0l,61,0.00858,0.481,243000.0,0.82,0.0,G#,0.0756,-3.508,Major,0.031,139.936,4-Apr,0.345,Children's Music
992,Little Apple Band,Clean Up,4GiXBCUF7H6YfNQsnBRIzl,9,0.434,0.823,48093.0,0.329,0.0,G#,0.149,-19.346,Major,0.117,?,4-Apr,0.161,Children's Music
993,Ellie Holcomb,I Will Never Be the Same,1vYf97tjbKVPXHK4oQPU0T,41,0.0124,0.679,199181.0591612581,0.648,1.72e-06,F#,0.105,-7.111,Major,0.0343,114.047,4-Apr,0.554,Children's Music
994,empty_field,Comatose,2SLZpnBztNhD26ZIUeDyni,56,0.872,0.561,260870.0,0.301,0.305,A,0.103,-10.896,Minor,0.041,?,4-Apr,0.0594,Children's Music
995,The Countdown Kids,"Rain, Rain, Go Away",5JUbszUDGbE2RUoJDsIXqk,0,0.41,0.921,199181.0591612581,0.229,0.0,C,0.0615,-17.65,Major,0.0788,96.026,4-Apr,0.963,Children's Music
996,empty_field,Romantic Dreams,21Jk3g2h6H7b4KC30IxnFg,49,1.49e-05,0.152,199181.0591612581,0.959,4.83e-05,F#,0.654,-4.143,Minor,0.151,78.875,3-Apr,0.27,Children's Music
997,empty_field,The Balloon Game,1QRw763OjwBvif7oGBZKit,0,0.606,0.565,199181.0591612581,0.657,0.0,D,0.275,-5.076,Major,0.222,176.062,4-Apr,0.965,Children's Music
998,Nothing But Thieves,Broken Machine,0jOnwlFC8K7vQ7yGfPBBDX,56,0.0568,0.653,199181.0591612581,0.665,1.47e-06,F,0.13,-6.353,Minor,0.0542,172.042,4-Apr,0.783,Children's Music
999,Kimbo Children's Music,Humpty Dumpty,6lsY0Qou7uMpOQZnQVqsFp,0,0.353,0.914,91325.0,0.54,3.74e-06,A,0.056,-8.11,Major,0.0522,125.551,4-Apr,0.971,Children's Music
1000,Daniel Tiger’S Neighborhood,Opening Theme (Holiday Version),1s1DUBMX8MzwPeIKcP4LUU,24,0.625,0.409,48709.0,0.646,0.0,C,0.346,-5.467,Major,0.0431,115.132,4-Apr,0.49,Children's Music
1001,The Wayfarers,The City of Melbourne,5wH3ShFsOvrNCNtHF7sitB,0,0.714,0.569,106333.0,0.34,0.0,D,0.108,-12.178,Major,0.0333,?,3-Apr,0.716,Children's Music
1002,The Glorious Sons,Josie - Live at Longboat Hall,3KV9J5y3HDHKTOtjJtHwqi,32,0.817,0.481,285357.0,0.436,0.0,C,0.152,-7.14,Major,0.0388,?,4-Apr,0.317,Children's Music
1003,Saba,Beautiful Smile,53BuvTP1n3An7G44meswQ7,56,0.278,0.889,171013.0,0.596,0.0,A,0.0798,-8.23,Minor,0.397,97.994,5-Apr,0.899,Children's Music
1004,empty_field,Interlude: For Us By Us,07dC90GuYSUICi0OUQl1IV,50,0.98,0.552,52680.0,0.576,0.137,C,0.257,-8.874,Major,0.183,79.44,4-Apr,0.865,Children's Music
1005,Kimbo Children's Music,The Hooray March!,62bOmKYxYg7dhrC6gH9vFn,0,0.52,0.856,199181.0591612581,0.461,0.0,A,0.036,-11.781,Major,0.036,125.835,4-Apr,0.841,Children's Music
1006,Breaking Benjamin,Ashes of Eden,7aUOJuMnPHZoxrTyq96fmt,64,0.0561,0.241,293640.0,0.534,2.13e-06,D#,0.103,-7.207,Major,0.0321,159.974,4-Apr,0.277,Children's Music
1007,We As Human,Strike Back,2QIbD38FhRqXHOeQC3SiYu,45,4.58e-05,0.523,194147.0,0.919,4.5e-06,F,0.168,-3.771,Major,0.0383,110.017,4-Apr,0.385,Children's Music
1008,Lah-Lah,Making Music Lah Lah's Way,1hHbmfNfXIwHyHCYO8ae3I,10,0.68,0.516,134960.0,0.613,0.0,D,0.14,-7.241,Major,0.148,181.862,4-Apr,0.632,Children's Music
1009,"Royce Da 5'9""",Boblo Boat (feat. J. Cole),5kwVVnZ8ZjJanBbGmrbHsb,60,0.269,0.618,199181.0591612581,0.836,0.0,C,0.129,-5.073,Major,0.398,?,4-Apr,0.563,Children's Music
1010,empty_field,Song 2,2jhPV2mlLIcJbBPvH5DQEY,65,0.00188,0.658,121880.0,0.709,0.00447,G#,0.0657,-6.736,Major,0.0904,129.699,4-Apr,0.855,Children's Music
1011,Soundgarden,Black Hole Sun,4bgXEwLBvgVywxVlfaEpEm,77,0.000203,0.354,318587.0,0.825,6.95e-05,F#,0.0758,-5.325,Major,0.0406,105.495,4-Apr,0.16,Children's Music
1012,Juice Music,The Sweet Escape,3zfGS9CP7tBi12TW4vKkJh,0,0.387,0.92,199181.0591612581,0.261,0.0,C#,0.0673,-15.388,Major,0.101,120.009,4-Apr,0.844,Children's Music
1013,Juice Music,Solar Neighbourhoor,28vhpwrbevajRrTdLcLiFS,0,0.765,0.694,142907.0,0.237,0.0,B,0.226,-13.463,Major,0.033,105.069,4-Apr,0.542,Children's Music
1014,Kimbo Children's Music,Allegro Technique #2 (Moderate 6/8),6iYIdaolmbPVqKPxcspOIs,0,0.92,0.627,199181.0591612581,0.384,0.841,D,0.0606,-9.352,Major,0.117,?,4-Apr,0.33,Children's Music
1015,Nursery Rhymes ABC,"Playtime : Here We Go Round the Mulberry Bush / Pat a Cake / One, Two, Buckle My Shoe / Itsy Bitsy Spider / This Little Piggy",1CDBn2Lm7E63XKQDsdCq6O,0,0.54,0.623,199181.0591612581,0.442,0.0,G,0.156,-9.428,Major,0.923,83.261,4-Apr,0.387,Children's Music
1016,The Okee Dokee Brothers,King Kong Kitchie Kitchie Ki-Me-O,6CdkAjZAHPYkV6C9wjMi0L,6,0.82,0.551,111200.0,0.317,6.08e-06,G,0.07,-10.678,Major,0.0395,153.255,4-Apr,0.549,Children's Music
1017,A Perfect Circle,Rose,7H7GLOEy1kj70trLfDynip,48,0.00601,0.499,199181.0591612581,0.665,0.288,B,0.116,-8.652,Major,0.0445,119.83,3-Apr,0.188,Children's Music
1018,empty_field,Loser,5nQZ8wbyVidzqqHwO4hUtD,68,0.0341,0.66,199181.0591612581,0.627,9.64e-05,F#,0.385,-10.397,Minor,0.124,85.44,4-Apr,0.789,Children's Music
1019,empty_field,Rose,78J9MBkAoqfvyeEpQKJDzD,53,0.0328,0.62,199181.0591612581,0.768,0.0599,G#,0.225,-5.681,Minor,0.103,172.09,4-Apr,0.748,Children's Music
1020,empty_field,We Wish You A Merry Christmas,5mEyCUtI36Jmu2KNQQ4jaw,0,0.995,0.661,126396.0,0.269,0.946,C,0.091,-8.745,Major,0.0354,103.953,4-Apr,0.543,Children's Music
1021,NEEDTOBREATHE,The Heart,2wQgXSFESMAgmpkI14Pr7s,49,0.0199,0.555,224653.0,0.86,0.011,C,0.327,-4.724,Major,0.0243,104.015,4-Apr,0.613,Children's Music
1022,Incubus,Talk Shows on Mute,5AxBtF5bpBeCem2Bq0Fwll,47,0.141,0.723,199181.0591612581,0.584,0.0,C,0.0917,-5.729,Major,0.0259,?,4-Apr,0.62,Children's Music
1023,empty_field,Under The Knife,5kdFSuh2kMQB7bAnhsCEKR,52,0.000722,0.557,165173.0,0.981,0.0,A#,0.0377,-3.84,Minor,0.0669,104.334,4-Apr,0.502,Children's Music
1024,Children Songs Company,God Rest Ye Merry Gentlemen (Hip Hop),7L58q6GuEx27c12drvszhr,0,0.368,0.486,149150.0,0.0438,0.504,C,0.183,-18.36,Major,0.0331,90.1,4-Apr,0.716,Children's Music
1025,Anna Stange,Buffalo Gals,7eADPTkaS27uPOS0wJIS0p,1,0.979,0.797,68027.0,0.301,3.17e-06,C#,0.0912,-8.352,Minor,0.407,107.013,4-Apr,0.69,Children's Music
1026,Josh Ritter,Thunderbolt's Goodnight,3n4M80UmJNHws4ZqdM7KEF,60,0.849,0.384,245440.0,0.399,0.012,C,0.054,-12.368,Major,0.0317,101.209,4-Apr,0.275,Children's Music
1027,The Countdown Kids,We Are The World,71KyVcbBj8791MLfvHtfQR,3,0.674,0.383,335440.0,0.396,0.000306,E,0.165,-8.737,Major,0.0316,145.683,4-Apr,0.132,Children's Music
1028,Radha,Round & Round the Garden,0sSl9LFCzQAunHx9T1Un3O,0,0.516,0.816,199181.0591612581,0.203,0.0,C#,0.391,-14.828,Minor,0.884,?,3-Apr,0.238,Children's Music
1029,Dawes,We're All Gonna Die,6ZiGhPMy5mh9mtzBEPH1ds,53,0.415,0.617,199181.0591612581,0.289,0.0197,C,0.105,-6.739,Major,0.0362,133.325,4-Apr,0.37,Children's Music
1030,Café Tacvba,Esa noche,6YPwVMy9U1zFC1KjkyP61j,62,0.768,0.738,199181.0591612581,0.418,0.0,F#,0.135,-9.452,Minor,0.032,134.855,4-Apr,0.592,Children's Music
1031,MISSIO,Rad Drugz,4SZU6kILKq68BhTTZgcwRv,57,0.0197,0.612,229648.0,0.886,2.73e-06,G,0.0824,-5.078,Major,0.0325,109.025,4-Apr,0.579,Children's Music
1032,Nirvana,Sappy,6N3QnwzzBWFe4pCyfbJnT2,55,1.04e-05,0.417,205493.0,0.813,4.91e-06,C#,0.34,-6.084,Major,0.0345,128.13,4-Apr,0.599,Children's Music
1033,A Perfect Circle,The Noose,4VIW3IJMZuebLPmA1fDotB,56,0.0695,0.679,293173.0,0.409,0.262,C#,0.079,-10.41,Major,0.0313,131.982,4-Apr,0.31,Children's Music
1034,Ibrary's Children's Music & Stories,Fox and the Tiger,7foypmc7KZyU716Yv63BPe,7,0.467,0.64,69931.0,0.582,0.0,A#,0.154,-13.232,Minor,0.577,86.103,4-Apr,0.72,Children's Music
1035,Alice In Chains,Would?,4VFqlO3tZ75rDENX7W5bnY,71,0.000332,0.305,206773.0,0.832,2.4e-05,F#,0.091,-7.981,Major,0.0398,100.677,4-Apr,0.585,Children's Music
1036,Weezer,Photograph,3iL2l5gUqyPS6vDwJFgJTR,47,9.33e-05,0.463,199181.0591612581,0.899,0.00145,A,0.395,-4.554,Major,0.0459,124.796,4-Apr,0.404,Children's Music
1037,Lori McKenna,The Time I've Wasted,6ckKqwnoQc0jX47FuluQIw,62,0.796,0.473,213249.0,0.25,8.83e-05,F,0.101,-11.263,Major,0.0304,145.027,4-Apr,0.261,Children's Music
1038,The Revivalists,Got Love,4aCn63qT3z7BmXHvDcOxSw,48,0.0414,0.436,236827.0,0.735,0.000165,C,0.184,-4.749,Major,0.146,?,4-Apr,0.632,Children's Music
1039,for KING & COUNTRY,God Only Knows,6goM4VNCDajmBCqDNDarVe,70,0.395,0.597,229760.0,0.417,8.35e-06,D,0.128,-7.952,Major,0.0502,?,4-Apr,0.263,Children's Music
1040,Skillet,Falling Inside The Black,3GbvAuf1qB1XxwnNoRcAFy,58,0.00197,0.501,199181.0591612581,0.942,0.0,E,0.182,-3.127,Minor,0.0905,92.967,4-Apr,0.461,Children's Music
1041,empty_field,DOA,1gvVNRQfc66gDgdNNX1fVz,56,0.000189,0.462,252107.0,0.913,0.00142,D,0.0671,-4.298,Major,0.074,?,4-Apr,0.72,Children's Music
1042,empty_field,Cumbia sobre el río / Interludio,3AO4zBhbT0E8hxb9HMSmbM,59,0.0237,0.711,342973.0,0.816,0.797,C#,0.294,-6.397,Major,0.0515,96.999,4-Apr,0.861,Children's Music
1043,Children Songs Company,God Rest Ye Merry Gentlemen Normal,6VcXUV6nNDhFHDxJbtNSWx,0,0.491,0.398,115930.0,0.211,0.192,F,0.0576,-19.026,Major,0.0385,?,4-Apr,0.635,Children's Music
1044,6cyclemind,Prinsesa,1fniXcSCCjzA5iH7Ac7PAc,64,0.304,0.853,199181.0591612581,0.455,0.00317,C#,0.125,-9.625,Major,0.0371,?,4-Apr,0.511,Children's Music
1045,empty_field,Sad Sad City,5qJw5V16ISycNIENMO1RD0,47,0.000384,0.706,185360.0,0.679,0.0,D#,0.043,-5.421,Minor,0.0448,?,4-Apr,0.875,Children's Music
1046,Rawayana,High,3Wq9UcmwILpu8rSv10X7At,63,0.132,0.797,286715.0,0.804,0.0,A#,0.107,-7.068,Minor,0.0599,104.065,4-Apr,0.819,Children's Music
1047,Malibu Ken,Sword Box,10WFwmHpFU0v84pkWgdZiM,50,0.0986,0.496,199181.0591612581,0.559,0.000152,C#,0.0734,-8.154,Major,0.367,75.231,4-Apr,0.366,Children's Music
1048,Godsmack,1000hp,0FczZscGB1PynHk6zwNO69,57,3.94e-05,0.515,226467.0,0.95,3.75e-06,D,0.0366,-3.918,Major,0.0526,?,4-Apr,0.464,Children's Music
1049,empty_field,It Is Truly Right,4RgDgaohkG08f630ZT9QKc,0,0.992,0.209,213480.0,0.0311,0.0393,D#,0.151,-27.143,Major,0.0551,138.007,3-Apr,0.0622,Children's Music
1050,Brent Faiyaz,Poison,0WVCw4DuZ5GliVNUyyNmS2,69,0.711,0.689,212992.0,0.394,0.000905,D,0.0859,-10.102,Minor,0.065,?,3-Apr,0.382,Children's Music
1051,Foster The People,Harden the Paint,1nboB5XAARFSIAA6V0dy4I,51,0.000152,0.483,234547.0,0.721,0.488,B,0.0644,-5.633,Minor,0.0365,165.917,4-Apr,0.232,Children's Music
1052,A Tribe Called Quest,The Hop,2E0fhpXbNfksy2mdjm57bf,57,0.0679,0.928,199181.0591612581,0.517,0.0,C#,0.174,-6.489,Major,0.361,95.523,4-Apr,0.616,Children's Music
1053,The Wonder Kids,El Shaddai,1U5dJjrL6yq7IH6keAyWOe,0,0.738,0.509,250933.0,0.277,0.000311,C,0.0945,-12.152,Major,0.0306,121.167,4-Apr,0.149,Children's Music
1054,Alice In Chains,Angry Chair,22rOddQwSiY9BCR3joebsA,50,0.0443,0.325,287800.0,0.937,0.0,G#,0.0442,-6.295,Major,0.085,106.989,4-Apr,0.158,Children's Music
1055,Mereba,Black Truck,7LQyaNDtdmUGnaQYmL3xZu,49,0.0199,0.38,254427.0,0.769,3.95e-05,B,0.121,-7.2,Major,0.0663,171.629,4-Apr,0.105,Children's Music
1056,Slayer,Disciple,03AVp6XaKAsfCK6jQAvQXQ,50,0.00179,0.238,215693.0,0.994,0.00944,G#,0.202,-3.578,Major,0.25,95.569,4-Apr,0.0839,Children's Music
1057,Breaking Benjamin,Here We Are,3H6C8EuyzyOtzbYJpAkZ2r,45,0.000106,0.434,258587.0,0.85,0.000101,C,0.0842,-3.997,Minor,0.0344,130.872,4-Apr,0.247,Children's Music
1058,The Flying Burrito Brothers,Wild Horses,507kuDCplsHHrMEAYg3iwI,55,0.15,0.525,380467.0,0.391,0.000541,G,0.107,-12.166,Major,0.0284,130.443,4-Apr,0.27,Children's Music
1059,St. John's Children's Choir,This Little Light Of Mine,4KymfaQnhqxTbIlVAmlqLz,14,0.869,0.643,119760.0,0.205,0.000189,D,0.0932,-15.486,Major,0.0296,?,4-Apr,0.609,Children's Music
1060,empty_field,Mountain Song,77dcKrzRUI02XjHd2okARp,57,0.0155,0.324,242720.0,0.931,0.0252,A,0.277,-6.803,Major,0.0837,82.748,4-Apr,0.313,Children's Music
1061,empty_field,12 Feet Deep,3XHg42QOqlevRU7jXRkAKk,49,0.00961,0.328,225253.0,0.932,0.0,A,0.36,-5.612,Major,0.0924,101.36,4-Apr,0.534,Children's Music
1062,Sugar Kane Music,Old Witch,0czae8hEbfn2zSF5iKCZoE,3,0.564,0.98,199181.0591612581,0.443,0.0,C,0.114,-10.932,Major,0.0659,120.09,4-Apr,0.915,Children's Music
1063,Leven Kali,Smile,1KFzzAawvfWyXf9gQXvu91,66,0.192,0.772,199181.0591612581,0.551,0.00175,C,0.108,-8.667,Major,0.099,104.969,4-Apr,0.635,Children's Music
1064,The Revivalists,Criminal,62M9yafZsSRzlsphzeJPGo,42,0.00842,0.627,311827.0,0.761,0.00303,D,0.144,-6.446,Major,0.0377,115.045,4-Apr,0.507,Children's Music
1065,Rainbow Kitten Surprise,All That and More (Sailboat),08bn759cPYICtUPoYx29P0,59,0.802,0.455,171025.0,0.525,0.0,G,0.226,-9.225,Major,0.149,83.237,4-Apr,0.383,Children's Music
1066,empty_field,Machu Picchu,5TGjtmHLge1IPpreRmCiMT,63,0.0133,0.695,209627.0,0.814,0.0984,C#,0.0601,-5.294,Major,0.066,?,4-Apr,0.882,Children's Music
1067,empty_field,Super Heroes vs. Super Villains,6dZSQ3HzEhk60QUqH4tik5,43,0.736,0.819,94613.0,0.493,4.84e-06,F,0.0644,-5.928,Major,0.0904,101.226,4-Apr,0.881,Children's Music
1068,Kimbo Children's Music,Allegro Technique #1 (Moderate 3/4),2WKCH4ISejDV9ad7iPp5XU,0,0.992,0.457,100880.0,0.403,0.886,D#,0.0829,-10.045,Major,0.0752,75.409,4-Apr,0.238,Children's Music
1069,empty_field,Relentless,2u6dedaqZJeVFvqCTA0Qdm,50,0.00637,0.502,309173.0,0.797,0.00471,B,0.114,-7.805,Minor,0.033,109.998,4-Apr,0.211,Children's Music
1070,empty_field,Sa Ngalan Ng Pag-Ibig,1zuea1J32clCGLmGi1l0pl,78,0.0846,0.518,285138.0,0.761,0.0,G,0.148,-3.905,Major,0.0302,155.981,4-Apr,0.282,Children's Music
1071,Saba,Church / Liquor Store,090a3fK6DnEKCECdfctvYy,50,0.245,0.661,244482.0,0.508,0.0,C#,0.148,-6.097,Major,0.536,86.052,4-Apr,0.747,Children's Music
1072,Music with Brian,Waltzing Matilda,0Sa9fcHPrPk9EkTKBu5alU,0,0.446,0.758,143920.0,0.427,0.0,C,0.163,-15.407,Major,0.134,145.049,4-Apr,0.844,Children's Music
1073,Kid Rock,American Rock 'n Roll,3LuOSKdFnThTyPbD6ReFld,44,0.0765,0.545,275790.0,0.713,3.97e-06,C,0.094,-3.658,Major,0.0334,148.011,4-Apr,0.757,Children's Music
1074,Dan Zanes,Down By The Riverside,4tFbvtuShlifUVkYQn2Vy1,0,0.62,0.547,208253.0,0.655,1.48e-06,E,0.732,-7.238,Major,0.124,145.631,4-Apr,0.793,Children's Music
1075,Mike Shinoda,Lift Off (feat. Chino Moreno and Machine Gun Kelly),3KV9J5y3HDHKTOtjJtHwqi,37,0.409,0.489,199181.0591612581,0.724,1.03e-05,A#,0.104,-8.793,Major,0.204,?,4-Apr,0.203,Children's Music
1076,Juice Music,Five In The Bed,0qtmSv1LAqAD63ApakCUuz,0,0.941,0.719,98440.0,0.044,0.0,B,0.0809,-18.59,Major,0.141,123.932,4-Apr,0.459,Children's Music
1077,Archy Marshall,Ammi Ammi,1oUEK4wsoVoCaf5pT1tCxk,42,0.355,0.609,209840.0,0.573,0.422,B,0.596,-11.871,Major,0.246,109.8,4-Apr,0.493,Children's Music
1078,Breaking Benjamin,Anthem Of The Angels,67lPrcaRdHi9Zug8tbji9h,52,0.00043,0.342,242720.0,0.792,0.00202,E,0.111,-4.305,Minor,0.0424,?,4-Apr,0.331,Children's Music
1079,Jay Prince,With U,7cQnIhLin7koR2sO2bt2KS,52,0.00511,0.657,255187.0,0.49,8.96e-06,G#,0.0918,-6.507,Minor,0.0378,133.998,4-Apr,0.434,Children's Music
1080,Little Dragon,Twice,2q9tF4XX1c9o4iz3EA6Ri0,58,0.977,0.394,186187.0,0.197,0.0139,D,0.0725,-11.719,Minor,0.0346,136.12,4-Apr,0.228,Children's Music
1081,The Naked And Famous,Higher,64D3dzWyj0GpQT1AHx4kbK,53,0.00649,0.463,230747.0,0.766,1.66e-05,F#,0.581,-5.383,Major,0.0511,?,4-Apr,0.173,Children's Music
1082,Musiq Soulchild,Just Friends (Sunny),4uGSZ0ScCexZLIVGZbgACM,57,0.456,0.777,199181.0591612581,0.382,0.0,A,0.348,-7.897,Minor,0.129,94.969,4-Apr,0.542,Children's Music
1083,The Black Keys,Weight of Love,2xTft6GEZeTyWNpdX94rkf,61,0.03,0.282,410187.0,0.547,0.888,D,0.104,-8.621,Major,0.0322,151.468,4-Apr,0.133,Children's Music
1084,Serj Tankian,Sky Is Over,5hcRmvFPNxXPT1mZ3ZT2z5,54,0.0378,0.549,177000.0,0.888,7.22e-06,F,0.156,-3.68,Minor,0.0291,104.976,4-Apr,0.386,Children's Music
1085,Slipknot,"Vermilion, Pt. 2",7oHsS6nhOszWh5yUaHVW3d,66,0.334,0.589,199181.0591612581,0.442,0.000424,E,0.0987,-8.517,Major,0.0291,122.688,3-Apr,0.0904,Children's Music
1086,Sidewalk Prophets,To Live Is Christ,6qjcR3YhnmZ8qT7BGOXLR6,48,0.00261,0.546,199181.0591612581,0.476,0.0,B,0.11,-7.156,Major,0.0297,?,4-Apr,0.19,Children's Music
1087,Bradley Weaver,Together (We Can Do It),05BgC2247XGi8ySwBzOO0o,0,0.415,0.365,166600.0,0.465,0.0,G,0.089,-9.692,Major,0.0324,101.273,4-Apr,0.783,Children's Music
1088,empty_field,Did you Ever See a Lassie,5wOvzC5Sy1AF1Vw1mrCKNh,0,0.671,0.706,127803.0,0.553,0.976,F,0.0869,-21.2,Major,0.0828,139.989,3-Apr,0.968,Children's Music
1089,COIN,Simple Romance,3pXmEIRFqRBmJUUWT6j1ol,57,0.191,0.784,194533.0,0.759,0.0,C,0.198,-2.937,Major,0.0449,122.029,4-Apr,0.818,Children's Music
1090,Kimbo Children's Music,My Brother the Whale,6oavqtFYgu0Zdpgesza6f4,0,0.567,0.501,157187.0,0.28,0.0,D#,0.0831,-13.303,Major,0.0351,176.064,3-Apr,0.91,Children's Music
1091,empty_field,Jesus Loves The Little Children,7KapyGcQjR2z5pnlZz9VmN,20,0.765,0.643,81947.0,0.251,0.00206,G#,0.118,-15.304,Major,0.0285,115.993,4-Apr,0.509,Children's Music
1092,empty_field,Comfortable,5RU3pDrdWhevP72qgSAGQ4,60,0.293,0.711,216929.0,0.38,0.0318,B,0.115,-10.463,Minor,0.0367,82.045,4-Apr,0.22,Children's Music
1093,Nursery Rhymes and Kids Songs,Old MacDonald Had a Farm,1239baQ1b9cD0RRv5Jy9Sb,2,0.114,0.707,199181.0591612581,0.629,0.000318,B,0.248,-6.269,Major,0.0467,172.101,4-Apr,0.838,Children's Music
1094,Kimbo Children's Music,Pass and Clap,5kHkaBN8OEQlmXfQkACxSt,0,0.368,0.868,106520.0,0.335,0.0,C,0.307,-16.428,Major,0.237,144.902,4-Apr,0.6,Children's Music
1095,The Cure,A Letter To Elise,4Y4gQvaJBcAxwgf8jJyvDY,49,0.16,0.528,311867.0,0.592,0.000916,A,0.223,-13.59,Major,0.0321,?,4-Apr,0.728,Children's Music
1096,empty_field,Old Macdonald Tiena una Vac,2eWrSPHhmUBj5PstcNGRN2,0,0.502,0.702,199181.0591612581,0.384,0.0,F,0.148,-14.109,Major,0.0506,?,4-Apr,0.902,Children's Music
1097,empty_field,Glass Flows,7sJvukDIfd3cBNXCPsnToM,53,0.633,0.582,188209.0,0.519,0.0,D#,0.101,-9.878,Minor,0.327,90.886,4-Apr,0.958,Children's Music
1098,empty_field,Animal I Have Become,2HpWFI8vi2tj600BK5YLlo,73,0.000684,0.553,199181.0591612581,0.853,0.0,G#,0.126,-3.668,Major,0.0339,122.023,4-Apr,0.506,Children's Music
1099,Nursery Rhymes and Kids Songs,If You're Happy and You Know It,125iOPT2gNyY5ki1FMcWkq,1,0.0663,0.892,199181.0591612581,0.533,3.64e-06,F,0.177,-8.933,Major,0.101,?,4-Apr,0.886,Children's Music
1100,The Black Keys,In Time,5C7khdREojhVszZqnoVkc6,53,0.162,0.641,268120.0,0.687,0.168,D,0.065,-7.36,Minor,0.0335,98.014,4-Apr,0.416,Children's Music
1101,Children Songs Company,To Shepherds as They Watched by Night,3ycYZQWN9roatbjyVgaiqg,0,0.928,0.826,126984.0,0.461,0.773,D,0.0944,-14.306,Major,0.142,100.014,4-Apr,0.951,Children's Music
1102,Nickelback,If Everyone Cared,1U86MZz6uZTheeATC2kayc,57,0.000273,0.522,215106.0,0.874,0.00579,F#,0.261,-4.392,Minor,0.0362,132.018,4-Apr,0.196,Children's Music
