instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
2025,Atmosphere,The Best Day,303kw0K2yr3FTA9UYzSmbW,57,0.358,0.882,-1,0.624,0.0,F#,0.0678,-5.372,Major,0.0681,96.897,4-Apr,0.9,Children's Music
2027,Shane & Shane,"Psalm 23 (Surely Goodness, Surely Mercy)",0OVhQZkNe7lh0fQeH96EFW,51,0.203,0.509,287080,0.276,0.0,C,0.15,-10.406,Major,0.0301,?,4-Apr,0.138,Children's Music
2028,empty_field,Home,542bRCKrV7e5k9fEjFjy5x,57,2.64e-05,0.366,260680,0.847,0.0,G#,0.228,-5.216,Major,0.035,?,4-Apr,0.606,Children's Music
2032,Peter Combe,Music of the Day,25eFgKKymb7Dq7ZCkEJt9K,0,0.145,0.512,229000,0.401,0.0,G,0.0561,-13.678,Major,0.0336,?,4-Apr,0.405,Children's Music
2035,Sugar Kane Music,Down By The Station,3moiEwa265D1tfg1BJleVH,17,0.525,0.769,55107,0.256,0.0,G,0.132,-10.273,Major,0.0423,129.638,4-Apr,0.777,Children's Music
2042,The Beat Bugs,Help,2o5y3gswRxw37FIDO34enk,30,0.422,0.503,152867,0.73,0.0,B,0.161,-4.636,Minor,0.0445,188.187,4-Apr,0.614,Children's Music
2049,Never Shout Never,On The Brightside,38IEZHWdz1dJbblH8nQIg7,49,0.903,0.737,125760,0.28,0.0,G#,0.261,-9.944,Minor,0.045,105.032,4-Apr,0.377,Children's Music
2053,empty_field,Westside Bound 3,7igBdfVoJlyLP1cKp8ynja,55,0.0547,0.792,-1,0.629,0.0,B,0.265,-7.165,Minor,0.335,149.167,4-Apr,0.588,Children's Music
2055,empty_field,Live for You,1NMd9nujZzEGN34BtpO8Xf,0,0.27,0.527,224160,0.642,0.0,D,0.173,-9.528,Minor,0.0365,88.28,4-Apr,0.699,Children's Music
2056,Coheed and Cambria,The Running Free,2Swpr4UiCfYUl1wbxrduBs,45,0.0183,0.476,252947,0.948,0.0,B,0.11,-4.343,Minor,0.117,?,4-Apr,0.623,Children's Music
2060,Tenth Avenue North,Control (Somehow You Want Me),7c4jl4W9Xnjsj2yt99lmzE,63,0.00208,0.509,248733,0.75,0.0,B,0.182,-5.884,Major,0.0397,120.001,4-Apr,0.131,Children's Music
2061,Chloe x Halle,Happy Without Me,5BHAKNY4j859CUXlCjsgaP,66,0.228,0.57,206947,0.576,0.0,C#,0.33,-6.792,Major,0.0631,?,4-Apr,0.438,Children's Music
2063,Juice Music,Little Miss Muffet,0cEBv7oJxFp3bfTFqWFI0R,21,0.95,0.621,-1,0.2,0.0,C,0.123,-12.657,Major,0.292,115.941,3-Apr,0.405,Children's Music
2066,Tobi Lou,Solange (feat. Facer),1VZLEW5ZfcAbKZ94XQiSZF,46,0.36,0.838,-1,0.564,0.0,D,0.108,-6.423,Major,0.204,131.995,4-Apr,0.487,Children's Music
2067,empty_field,Easy Tiger,1bbdOPM7WXBc2Dw3YiN6KE,52,0.0144,0.406,217467,0.887,0.0,B,0.369,-4.427,Minor,0.083,?,4-Apr,0.806,Children's Music
2069,WALK THE MOON,Jenny,56VTCRO6gYrpICBibMKr7R,53,0.000366,0.544,-1,0.788,0.0,F,0.141,-5.593,Minor,0.0474,148.121,4-Apr,0.818,Children's Music
2070,The 1975,Chocolate,3nYhIQkCzZBnGHIUVPyDlZ,66,0.00391,0.591,224640,0.94,0.0,B,0.383,-4.341,Major,0.0522,?,4-Apr,0.676,Children's Music
2071,MercyMe,Word of God Speak,3rJAP9G6hjx2kN8Jsvas09,51,0.834,0.306,187573,0.304,0.0,C,0.154,-8.178,Major,0.0288,139.32,4-Apr,0.277,Children's Music
2078,Elton,Frequency,1OXDtQ2nOR3Mvxx7k3xwNl,43,0.158,0.817,175695,0.753,0.0,G#,0.103,-4.977,Major,0.25,112.978,4-Apr,0.517,Children's Music
2079,Children Songs Company,Medley of Plantation Songs,4vOeqkv3qY1sZuoqhiJAz9,0,0.995,0.62,129000,0.0136,0.0,A,0.0958,-11.275,Major,0.083,101.956,3-Apr,0.335,Children's Music
2081,Waterparks,Gloom Boys,1HwpWwa6bnqqRhK8agG4RS,47,0.0206,0.594,-1,0.923,0.0,C#,0.0607,-3.663,Major,0.066,?,4-Apr,0.645,Children's Music
2083,Kimbo Children's Music,"Baa, Baa, Black Sheep / Little Boy Blue / Little Bo-Peep",0bp9B38gfKhOxUx1CUu4Ph,0,0.943,0.575,181627,0.0711,0.0,F,0.0738,-19.328,Major,0.0973,115.521,4-Apr,0.283,Children's Music
2084,Chris Tomlin,Yes And Amen,2WXkX9ZPKPmZkesWdQ26QU,50,0.148,0.459,306013,0.712,0.0,D,0.0895,-4.721,Major,0.0337,?,4-Apr,0.349,Children's Music
2086,empty_field,Little Boy Lost,0pAPFaE1Iwfvex9EVJuQlG,0,0.85,0.336,174160,0.233,0.0,D,0.335,-15.213,Major,0.0428,210.625,4-Apr,0.724,Children's Music
2088,Big Daddy Weave,Redeemed,64TjzuxG5PJ7payjphrOC0,60,0.374,0.329,276187,0.509,0.0,B,0.12,-6.607,Major,0.0333,?,3-Apr,0.227,Children's Music
2090,Children Songs Company,A Singer Sang a Song,3GjCFpPQuN2pbQYPUymLTi,0,0.981,0.681,249947,0.449,0.0,D,0.174,-7.346,Major,0.489,?,3-Apr,0.563,Children's Music
2099,Five Finger Death Punch,Never Enough,4FWFBZNx2RTM45tboF1Lzr,55,0.000512,0.536,209373,0.964,0.0,G,0.247,-4.093,Major,0.127,126.084,4-Apr,0.276,Children's Music
2100,Sugar Kane Music,Marching Mania,4kDWe94WxaT3eyJjFatuiV,0,0.76,0.897,239253,0.503,0.0,C#,0.146,-10.598,Minor,0.327,?,4-Apr,0.664,Children's Music
2102,NEEDTOBREATHE,Lay 'Em Down,5V57xQy85vOFWVUoNLUwDK,48,0.0675,0.511,190560,0.545,0.0,C,0.0641,-6.221,Major,0.0476,76.328,4-Apr,0.461,Children's Music
2104,empty_field,Hokey Pokey,3ypXE4brttsQR3OLLZbLZB,1,0.203,0.784,-1,0.655,0.0,F#,0.0541,-4.605,Major,0.0291,?,4-Apr,0.96,Children's Music
2109,Music For Little People Choir,The More We Get Together,7mF4zfu2ooxUAyYtPYHXoQ,12,0.586,0.733,-1,0.284,0.0,C,0.333,-12.975,Major,0.22,140.546,3-Apr,0.337,Children's Music
2113,Theory of a Deadman,Bitch Came Back,1xy7D35apNwXydCIxZmQY6,63,0.00122,0.58,219360,0.877,0.0,C#,0.322,-4.193,Minor,0.0395,129.968,4-Apr,0.614,Children's Music
2114,Dora The Explorer,Sing-Along Party Finale,7xtc5aUIJQRR3SfTqXbm5r,17,0.223,0.803,135933,0.887,0.0,G#,0.233,-3.019,Major,0.164,129.867,4-Apr,0.882,Children's Music
2115,Rakim,When I B On Tha Mic,6wZJsut8fjiWiMPaccRAOX,66,0.0521,0.844,-1,0.486,0.0,A#,0.0544,-7.223,Minor,0.326,95.897,4-Apr,0.8,Children's Music
2116,Cage The Elephant,Whole Wide World - Unpeeled,66S9XB7UKucTA7kuHeEXsf,59,0.377,0.405,205707,0.751,0.0,F,0.0958,-3.608,Major,0.0392,120.826,4-Apr,0.762,Children's Music
2118,empty_field,Get By,6s4Fyxy3vnTwb33Q9IlLo4,50,0.00128,0.555,212893,0.931,0.0,G,0.283,-3.197,Major,0.0457,99.992,4-Apr,0.401,Children's Music
2121,The Afters,Light Up the Sky,5dYaElq0nua2omNCimEapq,49,0.0319,0.468,218840,0.774,0.0,D,0.0666,-4.716,Major,0.0316,141.959,4-Apr,0.408,Children's Music
2131,DREAMERS,Die Happy,4ZcGbQ5dOKX6rJk4yvza9R,59,0.000456,0.573,-1,0.875,0.0,C,0.403,-3.841,Major,0.0297,102.003,4-Apr,0.843,Children's Music
2134,empty_field,Waymaker,1Ak5uHEm37HzkJXLTBeD2W,59,0.287,0.412,437132,0.633,0.0,A,0.801,-8.478,Major,0.0467,131.846,4-Apr,0.257,Children's Music
2136,The Velvet Underground,Sweet Jane - Full Length 2015 Remastered,4pNT8XTKWb2vhcsqwzdXCT,61,0.015,0.619,246307,0.637,0.0,D,0.374,-7.369,Major,0.0286,105.205,4-Apr,0.936,Children's Music
2138,empty_field,Stuck On You,3QJHoM8WoU12TWQ4I0M6Vw,3,0.162,0.782,224600,0.457,0.0,F,0.122,-7.744,Major,0.0454,132.39,4-Apr,0.87,Children's Music
2139,empty_field,Old MacDonald,67dU2TAbObM9VkMouyh5SD,0,0.627,0.77,127134,0.532,0.0,F,0.116,-7.302,Major,0.0322,110.057,4-Apr,0.658,Children's Music
2144,empty_field,Back It Up (feat. BJ The Chicago Kid),5pmDeqWQ8CzedKdUyasscX,50,0.653,0.591,288576,0.658,0.0,A,0.189,-5.5,Minor,0.19,110.482,4-Apr,0.572,Children's Music
2147,empty_field,Music Alone Shall Live,646Vf31zl0ykkNoIb6PsQZ,1,0.266,0.618,51107,0.382,0.0,E,0.1,-8.721,Minor,0.0404,137.53,3-Apr,0.646,Children's Music
2151,empty_field,Hanginaround,1CrQQeoM0jShFywsVmeWXe,54,0.303,0.499,247333,0.783,0.0,C,0.744,-6.517,Major,0.0837,91.396,4-Apr,0.707,Children's Music
2154,St. John's Children's Choir,He's Got The Whole World In His Hands,0cUBwr9XjMpGKjRedHf4sk,19,0.765,0.712,75747,0.306,0.0,D#,0.115,-11.227,Major,0.0427,120.11,4-Apr,0.95,Children's Music
2157,Sugar Kane Music,Canoe Song,1xvioaPO8eZigxPTEZh9ZV,0,0.867,0.787,-1,0.361,0.0,E,0.102,-10.602,Major,0.107,100.187,4-Apr,0.4,Children's Music
2164,Smino,Ruby Red,2TNhs8IRNFRkePuuE2bMv3,52,0.507,0.568,264126,0.515,0.0,F,0.0997,-9.212,Major,0.474,126.819,4-Apr,0.26,Children's Music
2165,H.E.R.,Free,6lzmirX8hoaDFy7vrojXJN,57,0.806,0.382,-1,0.489,0.0,D#,0.105,-10.572,Minor,0.0871,?,4-Apr,0.232,Children's Music
2174,SG Lewis,Smart Aleck Kill,7oMlqOqSLszoitbRQTKAen,52,0.134,0.814,232053,0.499,0.0,E,0.0839,-5.485,Minor,0.19,149.974,4-Apr,0.824,Children's Music
2178,Music For Little People Choir,If You're Happy And You Know It,05cj8ljKlAUYi1hjhLsRlz,13,0.429,0.834,93960,0.389,0.0,C,0.312,-9.878,Major,0.368,142.159,4-Apr,0.885,Children's Music
2179,Kimbo Children's Music,Funny Little Bunny,4UAd0eKqASi9xUJet4n12I,1,0.882,0.696,-1,0.367,0.0,A#,0.137,-8.181,Major,0.0974,85.74,4-Apr,0.429,Children's Music
2184,TobyMac,Everything,6JpqJ7ROkgDo45b4v82klG,62,0.0287,0.8,-1,0.681,0.0,B,0.101,-4.486,Minor,0.0574,112.495,4-Apr,0.72,Children's Music
2186,The Countdown Kids,Nuttin' For Christmas,3kSE08EYzWQSAf6o1v2U4V,2,0.303,0.844,158133,0.314,0.0,C,0.0715,-10.529,Major,0.0362,84.002,4-Apr,0.895,Children's Music
2187,Toddler Tunes,The Months of the Year,6YkNvFh6UA4NbMU86nHJe2,28,0.751,0.624,118875,0.135,0.0,B,0.117,-15.735,Major,0.0349,63.883,4-Apr,0.673,Children's Music
2191,Club Danger,Living Legend,5267gVdYWrLoz6ClOhlqmE,48,0.000258,0.49,-1,0.865,0.0,F,0.067,-6.858,Major,0.0636,90.042,4-Apr,0.479,Children's Music
2193,Jeremy Camp,My Defender,34amXZ4cfmT9cU3OI6MYSm,50,0.0193,0.558,-1,0.907,0.0,C#,0.0985,-4.971,Major,0.212,152.044,4-Apr,0.449,Children's Music
2195,Juice Music,What Goes Around,00Ci0EXS4fNPnkTbS6wkOh,0,0.388,0.715,318973,0.392,0.0,G,0.125,-14.365,Major,0.0462,76.018,4-Apr,0.703,Children's Music
2196,Justice,D.A.N.C.E,77eRSoQbDt4qHlAhUqovmy,68,0.034,0.613,242267,0.962,0.0,F#,0.824,-5.07,Minor,0.278,?,4-Apr,0.496,Children's Music
2201,Death Grips,I've Seen Footage,4hrC8HNTzyiXBKloRGiB2p,56,0.0481,0.603,202853,0.944,0.0,B,0.342,-3.626,Minor,0.347,130.035,4-Apr,0.418,Children's Music
2203,The Countdown Kids,"Head & Shoulders, Knees and Toes",4rmQdz7qbI5CEzSpy1Puq2,0,0.743,0.943,-1,0.452,0.0,G,0.169,-5.465,Major,0.0512,111.151,4-Apr,0.844,Children's Music
2204,Enzo Garcia,Los Elefantes,6xLmwt8Yz0DHTzVwYVcnXZ,0,0.709,0.893,192000,0.389,0.0,D,0.299,-4.872,Major,0.119,120.002,4-Apr,0.664,Children's Music
2211,empty_field,Outta My Mind,27PmvZoffODNFW2p7ehZTQ,64,0.0148,0.586,165566,0.841,0.0,A,0.522,-4.095,Major,0.0735,?,4-Apr,0.55,Children's Music
2213,Dorothy,Raise Hell,0y1rTPYx9e1fFlP3W9KvpW,64,0.0224,0.547,181868,0.693,0.0,F#,0.523,-6.404,Major,0.0264,79.963,4-Apr,0.716,Children's Music
2215,Kiana Ledé,One of Them Days,3N0F0Q3VNFkSFqTkhQ14kq,56,0.178,0.54,180880,0.554,0.0,C#,0.341,-7.892,Major,0.341,77.442,4-Apr,0.463,Children's Music
2216,empty_field,Locomotion,5y8qfDDccV2kEn4roGPter,9,0.404,0.87,177800,0.777,0.0,D,0.296,-6.487,Minor,0.0355,125.954,4-Apr,0.929,Children's Music
2219,empty_field,I Can't Decide,3UX6x38e0JGFj6WgOLoW2q,55,0.259,0.689,166573,0.778,0.0,D#,0.198,-4.936,Major,0.0323,97.011,4-Apr,0.851,Children's Music
2221,Godsmack,Bulletproof,6JOQnvabqJ5pK2WNk4pCwa,62,0.000198,0.39,177048,0.91,0.0,F,0.156,-3.268,Minor,0.133,162.253,4-Apr,0.644,Children's Music
2223,Juice Music,Ring A Ring A Rosie,68vTrjlrczwHWioLZ5p0Rt,1,0.521,0.977,-1,0.389,0.0,C,0.098,-10.01,Major,0.0935,119.993,4-Apr,0.973,Children's Music
2224,Manafest,Impossible,4P6RZSzjHaq0jmrL4lAeeY,57,0.00877,0.453,-1,0.898,0.0,C#,0.136,-3.132,Major,0.108,?,4-Apr,0.525,Children's Music
2227,Children Songs Company,The Right Church but the Wrong Music,7u9cANSTqznm0LO73cKGPd,0,0.545,0.554,155387,0.534,0.0,F,0.0854,-6.937,Major,0.0529,89.609,3-Apr,0.649,Children's Music
2228,All-Star Kids Cast,The Kangaroo Song,6u48MGlIK0FkqQHrnZien1,1,0.323,0.922,-1,0.439,0.0,A,0.269,-15.117,Major,0.0368,113.953,4-Apr,0.987,Children's Music
2231,empty_field,Rain,2s9JtWG8ojIgAn746GrCN1,50,0.00189,0.54,208240,0.927,0.0,B,0.226,-3.164,Major,0.0404,98.034,4-Apr,0.39,Children's Music
2232,Skillet,Forgiven,0Cyui3k9S61bue3uMkBD9S,49,0.136,0.43,218533,0.883,0.0,C,0.0967,-3.342,Major,0.0384,154.094,4-Apr,0.39,Children's Music
2234,The Beat Bugs,Got To Get You Into My Life,3MPSG3JUokBopQjsTnUsnD,19,0.036,0.643,146667,0.798,0.0,G,0.271,-4.78,Major,0.0268,138.055,4-Apr,0.59,Children's Music
2235,Pinegrove,Old Friends,0ahRDzkKq0KEi7FRoHb0qk,57,0.41,0.488,207720,0.555,0.0,E,0.494,-7.315,Major,0.0398,?,4-Apr,0.375,Children's Music
2236,Big Daddy Weave,Overwhelmed,3NdDbbv0xdVAImUfxaMNZ1,54,0.0752,0.527,329027,0.639,0.0,C,0.105,-6.828,Major,0.0386,148.015,3-Apr,0.197,Children's Music
2237,empty_field,Song That Never Ends,7nmJ59Qq8eKm8T3iEISPHI,18,0.865,0.955,-1,0.37,0.0,G#,0.182,-10.743,Minor,0.363,125.03,4-Apr,0.94,Children's Music
2239,Ravenscode,My Escape,4I8YTVomTVUbUgTQ4JeQal,49,0.368,0.483,-1,0.392,0.0,B,0.151,-8.451,Major,0.0267,112.059,4-Apr,0.167,Children's Music
2245,Asiahn,Curiosity,6OpU3cvY19M2hFxTbLKy5L,55,0.445,0.457,-1,0.425,0.0,E,0.0714,-10.5,Minor,0.243,201.472,4-Apr,0.498,Children's Music
2247,empty_field,Teddy Bear Ball,31ziLyxm1ZIy8vEXM6EzkF,1,0.51,0.607,204733,0.329,0.0,G,0.298,-14.148,Major,0.0321,112.854,3-Apr,0.277,Children's Music
2249,New Politics,One of Us,05mzctclS0ZqqTLEiDIGkt,49,0.216,0.503,260093,0.908,0.0,E,0.366,-3.681,Major,0.0598,200.147,4-Apr,0.857,Children's Music
2254,empty_field,Pretty Month of May,2jVLwzrzKVhcI8UmVonVas,9,0.852,0.73,89397,0.293,0.0,G,0.119,-12.498,Major,0.0423,120.042,3-Apr,0.495,Children's Music
2267,Toddler Tunes,London Bridge Is Falling Down (My Fair Lady),67JpKSJ3NM9hVQbkJXOxPi,27,0.696,0.793,167000,0.294,0.0,G#,0.104,-11.209,Major,0.045,?,4-Apr,0.664,Children's Music
2269,empty_field,Whole World in His Hands,1KLpjQFgubHI3GkAICCNH3,1,0.889,0.708,102061,0.321,0.0,F,0.146,-11.96,Major,0.26,122.628,4-Apr,0.695,Children's Music
2271,Juice Music,Animal Fair,3YRRbIL7SEdgdRE3qNxekj,0,0.719,0.95,98267,0.532,0.0,D,0.266,-12.026,Major,0.42,129.958,4-Apr,0.33,Children's Music
2273,Temple Of The Dog,Say Hello 2 Heaven,4bTP7W5HEJYG0jR6EMfNka,55,0.0841,0.306,384467,0.639,0.0,C,0.371,-9.91,Major,0.0336,?,3-Apr,0.293,Children's Music
2275,Yung Fume,Secrets (feat. Lil Durk),3FXxFlxyyddMabYiM2CNBr,53,0.118,0.786,226585,0.697,0.0,A#,0.0929,-6.106,Minor,0.169,160.982,4-Apr,0.701,Children's Music
2280,empty_field,Blurry,6NkkGoDnUWHZagdQFC0UW2,64,0.01,0.44,304000,0.929,0.0,D#,0.142,-4.494,Minor,0.0525,?,4-Apr,0.495,Children's Music
2282,empty_field,Meet Aesop!,0K8LleNTbN9Mg1QIT71h6k,6,0.621,0.806,35667,0.288,0.0,F,0.438,-16.808,Major,0.949,113.837,4-Apr,0.2,Children's Music
2283,DON BROCO,Come Out to LA,1SR5WPj04EEqL8mWQ6a3bO,55,0.131,0.531,209480,0.882,0.0,G,0.152,-4.883,Minor,0.121,105.634,4-Apr,0.477,Children's Music
2289,Old Town School of Folk Music,Oh Susannah,2efc0Mt5p27CBWeXH47fEA,16,0.77,0.474,92120,0.477,0.0,F#,0.172,-6.874,Minor,0.0463,212.624,4-Apr,0.963,Children's Music
2290,Red Hot Chili Peppers,Out In L.A. - 2002 Digital Remaster,5R2pz8i4k4bvRAqiIFXzKz,53,0.0123,0.772,120667,0.888,0.0,D,0.12,-6.273,Major,0.118,124.646,4-Apr,0.706,Children's Music
2292,Jay Wile,Honest,1wb0dzBIHsYgw5CR4ygdic,49,0.899,0.432,-1,0.268,0.0,F#,0.14,-11.673,Minor,0.0364,111.418,4-Apr,0.34,Children's Music
2294,Juice Music,Sing A Rainbow,3E895HtTn6lB40SA0l9EkL,3,0.947,0.712,88573,0.0551,0.0,A#,0.105,-14.249,Major,0.0456,84.508,4-Apr,0.591,Children's Music
2295,empty_field,Crushing Snakes,6KgfC7SPNby1wdzkB6EgTJ,47,0.198,0.343,-1,0.689,0.0,E,0.0869,-6.221,Minor,0.0416,145.359,4-Apr,0.124,Children's Music
2297,Stone Sour,St. Marie,2nCmJcPLaST1C5CeivlXvl,57,0.174,0.537,267400,0.415,0.0,F#,0.386,-7.996,Major,0.0263,139.964,4-Apr,0.421,Children's Music
2299,empty_field,London Bridge,5LAwUPAkJgiFf6ezxNEAus,0,0.669,0.831,84907,0.367,0.0,D,0.175,-11.19,Major,0.0971,110.788,4-Apr,0.808,Children's Music
2300,Juice Music,Jack And Jill,5gAC4dyUhRY9ibLg7ePZ39,25,0.603,0.955,51293,0.213,0.0,G,0.0477,-13.256,Major,0.0667,112.094,4-Apr,0.979,Children's Music
2302,Tierra Whack,Waze,4Tvw0lweq9l2JPQKFbpbBQ,51,0.662,0.815,-1,0.219,0.0,B,0.106,-12.898,Minor,0.512,119.977,5-Apr,0.162,Children's Music
2303,Mike Shinoda,World's On Fire,4ddQlwDGMpXylyxbYvPRab,36,0.017,0.721,-1,0.568,0.0,D,0.0786,-7.809,Major,0.0363,129.002,4-Apr,0.298,Children's Music
2306,empty_field,Ten Little Indians,67aeyMdt7cgb8l9zg53Pfm,0,0.502,0.569,54152,0.347,0.0,A,0.0592,-9.05,Minor,0.0312,182.249,4-Apr,0.932,Children's Music
2310,Throw The Fight,Bury Me Alive,4Ri7ZOzDfzerckybVCBMZD,50,0.000126,0.315,226258,0.946,0.0,F#,0.342,-2.679,Minor,0.067,154.969,4-Apr,0.426,Children's Music
2315,Randy Kaplan,The Fire Engine,0i11I7e3KB0KjkWgiW1QaQ,0,0.618,0.813,-1,0.225,0.0,G,0.0766,-12.176,Major,0.18,77.494,4-Apr,0.584,Children's Music
2316,empty_field,Old MacDonald had a Farm,54XrMtMjRcuFF2mUAHuwKF,0,0.807,0.816,166669,0.578,0.0,E,0.241,-4.24,Major,0.0304,103.035,4-Apr,0.962,Children's Music
2317,Sum 41,With Me,4z9gBZQjGS4QLb4LOvmeuA,63,0.0112,0.164,291360,0.859,0.0,E,0.179,-4.031,Major,0.0425,175.118,3-Apr,0.128,Children's Music
2318,SteveSongs,No Bigger Than a Bug 2 - Bumble Bee Taxi,7LRMbd3LEoV5wZJvXT1Lwb,1,0.612,0.741,85627,0.558,0.0,D,0.336,-7.019,Major,0.0826,89.873,3-Apr,0.921,Children's Music
2320,Juice Music,Can't Stop That Tap,7wmK6pcmjsRIm2d2JqyST4,0,0.099,0.913,201507,0.342,0.0,G,0.329,-13.484,Major,0.285,120.021,4-Apr,0.74,Children's Music
2321,DaniLeigh,Lil Bebe (feat. Lil Baby) - Remix,0HDHY6RSHHG2ZTE0cMT4GJ,76,0.0481,0.856,174720,0.485,0.0,F,0.108,-5.519,Minor,0.0597,136.005,4-Apr,0.0929,Children's Music
2327,Tom's Music Box,A Bicycle Built for Two,2B4VvVFopErwdR0JqTth4E,35,0.766,0.757,52002,0.151,0.0,F,0.29,-12.654,Major,0.0532,119.95,3-Apr,0.423,Children's Music
2329,My Darkest Days,Casual Sex,1RC5Mb0VhnlhnMlFDnrvE0,55,0.0108,0.669,193573,0.916,0.0,B,0.652,-4.228,Minor,0.0488,116.06,4-Apr,0.862,Children's Music
2330,Music For Little People Choir,Polly Put The Kettle On,2sA8lLqTysg3HTs5FzYuvc,0,0.179,0.77,75507,0.611,0.0,A,0.0816,-11.382,Major,0.0503,95.041,4-Apr,0.768,Children's Music
2331,empty_field,This Little Light Of Mine,7LQyaNDtdmUGnaQYmL3xZu,0,0.648,0.647,183026,0.421,0.0,F,0.242,-9.91,Major,0.0312,146.733,4-Apr,0.682,Children's Music
2334,Gallant,Doesn't Matter,03Cu1d9U6Xrs27qPlk1ULx,49,0.0298,0.758,208855,0.665,0.0,A,0.0766,-4.763,Major,0.0619,?,4-Apr,0.585,Children's Music
2335,Foo Fighters,The Pretender,2iLSbng2gS2cgPEeJeyvRj,77,0.000917,0.433,269373,0.959,0.0,A,0.028,-4.04,Major,0.0431,?,4-Apr,0.365,Children's Music
2338,empty_field,Nomore,39cJRmtH6YSpRyOYd2ibba,0,0.621,0.377,-1,0.622,0.0,C#,0.111,-9.274,Major,0.474,80.166,4-Apr,0.518,Children's Music
2339,Ibrary's Children's Music & Stories,Elves & the Shoemaker,03WuFsWpkytZ6c5iidS8Im,23,0.871,0.627,-1,0.428,0.0,A#,0.749,-12.468,Minor,0.906,89.491,4-Apr,0.485,Children's Music
2344,Music For Little People Choir,All Together Now,40T9vgCE3W4Y6QePIkQBEm,0,0.0977,0.638,131187,0.619,0.0,G,0.213,-7.0,Major,0.0399,96.121,4-Apr,0.95,Children's Music
2346,empty_field,Suicide Saturday,30aoeOIYoOLcEnIPJovgd8,60,0.0225,0.443,212885,0.719,0.0,F,0.227,-5.555,Major,0.033,?,4-Apr,0.559,Children's Music
2347,Kimbo Children's Music,Castle Flags (A Scarf Activity Song),4NFzce1mEWP01qTtHhsmgo,0,0.605,0.742,243533,0.382,0.0,G,0.0528,-9.36,Major,0.0707,97.87,4-Apr,0.377,Children's Music
2348,"Royce Da 5'9""",Field Negro,1WkMMavIMc4JZ8cfMmxHkI,50,0.734,0.5,-1,0.725,0.0,D,0.153,-5.643,Major,0.464,169.057,4-Apr,0.665,Children's Music
2349,Skillet,Dead Inside - Bonus Track,3Bf2aHdSYkwqSwJLq2R5r6,49,0.00151,0.384,176707,0.909,0.0,B,0.331,-3.706,Minor,0.0568,159.999,4-Apr,0.457,Children's Music
2352,Ibrary's Children's Music & Stories,Jesus Loves Me,3nFZfDolpA3HppNSFYiZUe,0,0.718,0.709,176850,0.473,0.0,A,0.131,-10.374,Major,0.0547,135.971,4-Apr,0.694,Children's Music
2356,Ibrary's Children's Music & Stories,Lion and the Mouse,2lWAP3l4ILsjy11jsX49Ys,8,0.674,0.772,66378,0.231,0.0,A#,0.129,-12.838,Minor,0.913,85.88,3-Apr,0.538,Children's Music
2360,Dan Zanes,Pay Me My Money Down,5n2yia2AwxIAe9qMtlvYQt,0,0.825,0.553,133760,0.41,0.0,D,0.131,-8.1,Major,0.0375,137.088,4-Apr,0.811,Children's Music
2361,Cautious Clay,REASONS,2eJLg3UgYFc93jq8Xjysjs,53,0.419,0.517,135000,0.414,0.0,B,0.0642,-7.054,Minor,0.0457,109.507,4-Apr,0.231,Children's Music
2364,Weezer,Troublemaker,2N3LQk27fglVbVqQ8zA6lQ,50,0.0195,0.644,164693,0.737,0.0,C#,0.141,-7.898,Major,0.033,131.504,4-Apr,0.821,Children's Music
2366,empty_field,Travelling On,0IK6hlGAV7R8g6eOeDT06L,0,0.507,0.578,206813,0.377,0.0,F,0.886,-10.819,Major,0.0247,81.012,4-Apr,0.592,Children's Music
2367,empty_field,Dance to the Music,6LtlAVDbapKNKK3pkbps5I,0,0.576,0.532,-1,0.589,0.0,D,0.129,-7.63,Major,0.0562,116.233,4-Apr,0.785,Children's Music
2371,Janelle Monáe,Django Jane,1BUBjrIXrdI7d1pqslIksN,61,0.49,0.833,190288,0.624,0.0,B,0.117,-6.306,Major,0.325,101.96,4-Apr,0.26,Children's Music
2372,empty_field,Play Like a Caveman,555ZrPeyzm6GXGe9wVEwJZ,11,0.132,0.809,-1,0.618,0.0,A#,0.241,-7.044,Major,0.0602,178.292,4-Apr,0.728,Children's Music
2373,The Countdown Kids,We Are Family,4MV4wa3Dke1GMBtk06GMR0,0,0.102,0.716,214587,0.668,0.0,D,0.115,-7.556,Major,0.0349,118.085,4-Apr,0.9,Children's Music
2374,Shane & Shane,Psalm 46 (Lord of Hosts),5YbrqNUUleF39Ai3b3ruQy,48,0.05,0.435,302818,0.458,0.0,C#,0.0799,-10.148,Minor,0.0332,137.595,4-Apr,0.221,Children's Music
2375,Egypt Central,White Rabbit,6MX3LYEuwtDz2Ms5fnaRdc,62,0.00209,0.489,217787,0.887,0.0,C#,0.0531,-5.388,Minor,0.081,?,4-Apr,0.626,Children's Music
2378,Five Finger Death Punch,Salvation,3Q39dywbYuBZmQ7sW8sc95,44,3.57e-05,0.503,200640,0.94,0.0,B,0.0958,-4.866,Major,0.14,145.004,4-Apr,0.235,Children's Music
2383,empty_field,I Can Sing a Rainbow,71PJytGxKpcK2fmREvPBeH,14,0.902,0.522,78493,0.122,0.0,G,0.14,-12.381,Major,0.0441,121.57,4-Apr,0.604,Children's Music
